date,equity,benchmarkequity
2022-07-26,100000.0,81787.13716562322
2022-07-27,100000.0,83929.42599023548
2022-07-28,100000.0,84990.32608405664
2022-07-29,100000.0,86235.63085826338
2022-08-01,100982.33175923076,85976.09422799872
2022-08-02,100982.33175923076,85420.60135573776
2022-08-03,100982.33175923077,86754.69717113688
2022-08-04,103327.4532872785,86686.39476691448
2022-08-05,100860.53059867513,86506.5477487372
2022-08-08,99716.51437474575,86429.14391540979
2022-08-09,97013.08259344994,86087.65273726522
2022-08-10,101497.21149778528,87890.72226718128
2022-08-11,100192.75505090592,87890.72226718128
2022-08-12,103495.10402214961,89395.56367165268
2022-08-15,104457.62527849566,89778.0321237372
2022-08-16,103884.28079505701,89935.11862149616
2022-08-17,102722.30571246173,89320.43172177362
2022-08-18,102889.84759361763,89595.89932679995
2022-08-19,100092.84741715253,88359.70292935401
2022-08-22,97137.95767624462,86497.43937197638
2022-08-23,97137.95767624462,86292.5460546208
2022-08-24,97309.35126548934,86554.3545683338
2022-08-25,99823.38769764469,87815.59726495802
2022-08-26,95075.39647687114,84805.92140367103
2022-08-29,94377.37131585942,84245.87086920177
2022-08-30,93606.64236592439,83330.67701293042
2022-08-31,92181.5182946451,82675.01283926793
2022-09-01,92944.98019410786,82929.99180732427
2022-09-02,92719.57958739859,82060.33288720119
2022-09-06,91701.63223723717,81784.85833451907
2022-09-07,94151.97070915015,83250.99434849886
2022-09-08,94399.19465674332,83795.10696055065
2022-09-09,96907.70281663508,85088.21855435401
2022-09-12,96907.70281663508,86023.90104759534
2022-09-13,96907.70281663508,82272.05575021343
2022-09-14,96907.70281663508,82579.3992000747
2022-09-15,96907.70281663508,81657.3688504909
2022-09-16,96907.70281663508,81015.36376814172
2022-09-19,96907.70281663508,81636.88021352091
2022-09-20,96907.70281663508,80717.12869504126
2022-09-21,96907.70281663508,79296.52761720974
2022-09-22,96907.70281663508,78627.20435223392
2022-09-23,96907.70281663508,77320.43366711725
2022-09-26,96907.70281663508,76571.42773770988
2022-09-27,96907.70281663508,76355.15416014513
2022-09-28,96907.70281663508,77513.94672426366
2022-09-29,96907.70281663508,75897.55375818156
2022-09-30,96907.70281663508,74741.03307751138
2022-10-03,96907.70281663508,76717.13397525967
2022-10-04,96907.70281663508,79046.09936370589
2022-10-05,96907.70281663508,78909.5015029169
2022-10-06,96907.70281663508,78078.54102562963
2022-10-07,96907.70281663508,75886.16655031659
2022-10-10,96907.70281663508,75319.29341784648
2022-10-11,96907.70281663508,74822.9945730471
2022-10-12,96907.70281663508,74590.78307306489
2022-10-13,96907.70281663508,76544.10955508324
2022-10-14,96907.70281663508,74820.71574194294
2022-10-17,96907.70281663508,76721.68468981217
2022-10-18,96907.70281663508,77625.49828587436
2022-10-19,96907.70281663508,77088.21521947923
2022-10-20,96907.70281663508,76455.31851389086
2022-10-21,96907.70281663508,78292.54271974602
2022-10-24,96907.70281663508,79246.44196650897
2022-10-25,96907.70281663508,80535.00284575982
2022-10-26,96907.70281663508,79933.9750373506
2022-10-27,96907.70281663508,79505.97859677362
2022-10-28,96907.70281663508,81361.41260849459
2022-10-31,96907.70281663508,80808.1985673378
2022-11-01,96907.70281663508,80482.6383639549
2022-11-02,96907.70281663508,78429.14058053501
2022-11-03,96907.70281663508,77593.62244103942
2022-11-04,96907.70281663508,78729.65448473961
2022-11-07,96907.70281663508,79485.48995980364
2022-11-08,96907.70281663508,79918.04406258893
2022-11-09,96907.70281663508,78285.71317408935
2022-11-10,96907.70281663508,82570.29082331389
2022-11-11,101056.35040438973,83360.27402666121
2022-11-14,101972.57698941293,82690.9507616854
2022-11-15,105019.47997849835,83373.93311797453
2022-11-16,101584.06039274539,82741.03641238617
2022-11-17,100758.70971310238,82501.9953667473
2022-11-18,99741.3821335526,82866.24706531019
2022-11-21,99186.93131945543,82574.84153786639
2022-11-22,102813.93894095536,83674.44702217914
2022-11-23,104595.32021197479,84198.06404960515
2022-11-25,103253.5216596761,84188.95567284434
2022-11-28,100900.07438236353,82857.14563620518
2022-11-29,100540.18374776913,82711.43939865538
2022-11-30,107454.54543817102,85256.68531232214
2022-12-01,108056.5439287481,85268.07252018711
2022-12-02,107074.97857126717,85145.13375071144
2022-12-05,105561.55606028221,83628.91208603088
2022-12-06,101378.5271308482,82420.03387121158
2022-12-07,101381.76862075331,82260.66854234846
2022-12-08,104195.75201374278,82909.50317035429
2022-12-09,104731.02030514345,82303.92464739257
2022-12-12,103166.09382560194,83478.65513392857
2022-12-13,103166.09382560194,84095.62086475527
2022-12-14,102348.56566410008,83587.93481209093
2022-12-15,102348.56566410008,81532.15819756688
2022-12-16,102348.56566410008,80560.0421972823
2022-12-19,102348.56566410008,79865.67958078401
2022-12-20,102348.56566410008,79606.14989817515
2022-12-21,102348.56566410008,80796.81135947282
2022-12-22,102348.56566410008,79660.78626342842
2022-12-23,102348.56566410008,80106.99945752704
2022-12-27,102348.56566410008,79788.2757474566
2022-12-28,102348.56566410008,78809.33714917117
2022-12-29,102348.56566410008,80207.17075892857
2022-12-30,102348.56566410008,79986.33951915552
2023-01-03,102348.56566410008,79678.99606929425
2023-01-04,102348.56566410008,80252.70569507683
2023-01-05,102348.56566410008,79376.2102816413
2023-01-06,102348.56566410008,81181.55864266149
2023-01-09,101130.65160816649,81122.36461519991
2023-01-10,103852.67616333251,81700.62495553501
2023-01-11,103775.36176342849,82743.31524349033
2023-01-12,106728.61947576332,83052.93057679995
2023-01-13,106937.29036856418,83376.21194907869
2023-01-17,105685.24251698557,83248.72246505051
2023-01-18,104789.37774077686,81896.41684378557
2023-01-19,104345.29412240675,81306.77624324131
2023-01-20,107547.53443933533,82802.5023232961
2023-01-23,111150.83282599026,83811.04488296813
2023-01-24,110806.77803242496,83722.25384177576
2023-01-25,111130.6590889401,83751.85085550655
2023-01-26,114912.27698136312,84646.55607480792
2023-01-27,119221.30424656802,84887.87595155094
2023-01-30,114684.52868747593,83826.97585772979
2023-01-31,116966.90185372054,85017.64426668327
2023-02-01,121387.01914844287,85948.77604537208
2023-02-02,130217.8001807724,87180.42172826552
2023-02-03,126571.4493660572,86249.28994957669
2023-02-06,126126.61564093785,85750.71227367317
2023-02-07,129084.53457277225,86857.14035598676
2023-02-08,126255.51469472014,85905.51994032797
2023-02-09,125666.35604222449,85170.17310223392
2023-02-10,122176.02189067088,85377.34525069366
2023-02-13,124186.95489779314,86363.12034229154
2023-02-14,128130.91294460167,86331.2444974566
2023-02-15,127684.2371840822,86620.37814145205
2023-02-16,122908.08509607619,85416.05064118525
2023-02-17,122384.02003844311,85195.2194014122
2023-02-21,118962.35102309077,83503.70143310686
2023-02-22,119671.77636689346,83398.972469497
2023-02-23,120350.32862449135,83817.87442862478
2023-02-24,118304.7044814226,82920.89037821926
2023-02-27,120624.89556669598,83207.73824345475
2023-02-28,121049.85993310313,82893.56524793683
2023-03-01,119228.06126101881,82590.77946028387
2023-03-02,118234.72047813503,83207.73824345475
2023-03-03,123314.65458067993,84525.8961364364
2023-03-06,121597.65127731622,84628.34626894208
2023-03-07,120238.15334351566,83319.29675272126
2023-03-08,124802.68881083775,83449.05812019778
2023-03-09,124802.68881083775,81921.45619530806
2023-03-10,124802.68881083775,80746.72570877205
2023-03-13,124802.68881083775,80610.12784798307
2023-03-14,124802.68881083775,81948.7743779347
2023-03-15,124802.68881083775,81443.3671563745
2023-03-16,124802.68881083775,82836.6500515794
2023-03-17,123763.34877715196,81930.56457206886
2023-03-20,123763.34877715196,82670.46212471543
2023-03-21,124762.7532327789,83751.85085550655
2023-03-22,124800.73699936914,82363.11867485415
2023-03-23,124800.73699936914,82558.91056310473
2023-03-24,124800.73699936915,82768.3545950128
2023-03-27,122768.16236042294,82904.95245580179
2023-03-28,121429.96818766698,82759.246218252
2023-03-29,121429.96818766698,83936.25553589215
2023-03-30,122719.09280679695,84437.11204289983
2023-03-31,124336.67652454179,85616.39324398834
2023-04-03,124326.72623505602,85955.60559102874
2023-04-04,123777.33731853873,85470.68700643853
2023-04-05,121479.50771064505,85263.5148579788
2023-04-06,124231.4456892519,85589.0750613617
2023-04-10,124014.9480092413,85682.40986945077
2023-04-11,122672.64623176063,85693.79707731574
2023-04-12,120957.5278764157,85352.30589917117
2023-04-13,124001.35561106626,86458.73398148478
2023-04-14,123861.06497608846,86281.15884675583
2023-04-17,123861.06497608847,86574.84320530378
2023-04-18,123317.59458382656,86634.03723276536
2023-04-19,122090.52966288572,86629.47957055706
2023-04-20,122090.52966288572,86140.01027141434
2023-04-21,123067.5934519063,86190.09592211511
2023-04-24,123067.5934519063,86303.92631482997
2023-04-25,123067.5934519063,84940.24043335587
2023-04-26,123067.5934519063,84562.32269582385
2023-04-27,123067.5934519063,86240.18157281588
2023-04-28,123966.46236051945,86977.80029435828
2023-05-01,125427.00177910483,86918.6132145525
2023-05-02,123415.16286839965,85944.22533081958
2023-05-03,122286.50190473582,85345.47635351452
2023-05-04,120493.76384358428,84721.68802468697
2023-05-05,120115.7474636175,86276.60813220333
2023-05-08,120115.7474636175,86324.41495179995
2023-05-09,120115.7474636175,85951.05487647624
2023-05-10,120115.7474636175,86326.6937829041
2023-05-11,120766.4610865241,86206.03384453259
2023-05-12,120766.4610865241,86089.92462071357
2023-05-15,120766.4610865241,86388.15969381403
2023-05-16,120766.4610865241,85816.7358467914
2023-05-17,122855.91612390502,86841.2093812251
2023-05-18,125851.03409670472,87690.3796643782
2023-05-19,124493.5771054758,87551.50992014086
2023-05-22,125895.38274848179,87599.31673973748
2023-05-23,124458.32149707149,86620.37814145205
2023-05-24,123899.88196351743,85971.54351344622
2023-05-25,127352.7530995318,86720.54944285359
2023-05-26,133752.5590043001,87847.46616213716
2023-05-30,134780.8239955677,87874.7843447638
2023-05-31,132427.23898174945,87396.70225348606
2023-06-01,134456.556904778,88234.49227643
2023-06-02,135206.61478644758,89529.88270133751
2023-06-05,135460.77238798147,89356.85828116107
2023-06-06,136314.04199926616,89541.26296154667
2023-06-07,134611.42611285183,89247.57860299872
2023-06-08,138356.35209754438,89782.5828382897
2023-06-09,141284.30386204144,89932.839790392
2023-06-12,145439.3579873317,90759.24955312678
2023-06-13,147209.91168131508,91357.99853043184
2023-06-14,150616.13446365192,91428.57281810259
2023-06-15,149749.96763576733,92601.02447353443
2023-06-16,147902.66027886668,92259.53329538988
2023-06-20,150782.91657552667,91833.80873826124
2023-06-21,146911.765209507,91330.6803478052
2023-06-22,147501.81500857318,91663.06314918897
2023-06-23,145850.9570725348,90975.52313069152
2023-06-26,141393.4223405022,90599.88422426366
2023-06-27,144739.84087186144,91603.86912172737
2023-06-28,148680.55435197975,91644.84639566734
2023-06-29,149407.95863470464,91635.74496656233
2023-06-30,151860.73781336902,92721.68441190595
2023-07-03,162227.38915269,92899.25954663489
2023-07-05,163810.2694792397,92692.08739817515
2023-07-06,160808.36930903498,91936.25192311112
2023-07-07,159593.6621468097,91722.25717665054
2023-07-10,158918.07171668683,91968.12776794608
2023-07-11,160102.6392943233,92557.76836849033
2023-07-12,163714.34054757876,93286.28566092772
2023-07-13,168649.4991631416,94046.67185054425
2023-07-14,166508.49581057506,93971.5399006652
2023-07-17,167442.46794627042,94299.37198749644
2023-07-18,168672.77216953458,95014.23018862052
2023-07-19,168497.942672952,95219.1235059761
2023-07-20,161376.93300127948,94597.6070605969
2023-07-21,161376.93300127948,94608.99426846187
2023-07-24,161376.93300127948,95009.6725264122
2023-07-25,161376.93300127948,95289.69779364685
2023-07-26,159476.5323722612,95312.46526172098
2023-07-27,159476.5323722612,94665.9094648193
2023-07-28,162400.2634533405,95587.9328667473
2023-07-31,161288.2644726168,95772.33754713289
2023-08-01,161257.18745324458,95476.3813051366
2023-08-02,157101.71092020874,94153.67269760245
2023-08-03,157101.71092020874,93887.30652168114
2023-08-04,157101.71092020874,93427.43423626921
2023-08-07,157101.71092020877,94269.77497376566
2023-08-08,155765.5598847102,93862.26717015865
2023-08-09,153723.5487737187,93238.4718936753
2023-08-10,153723.5487737187,93293.11520658438
2023-08-11,153723.5487737187,93206.60299649616
2023-08-14,153723.5487737187,93732.49885502632
2023-08-15,153723.5487737187,92657.93966989186
2023-08-16,153723.5487737187,91972.67848249858
2023-08-17,153723.5487737187,91228.23021529951
2023-08-18,153723.5487737187,91312.46359428357
2023-08-21,153723.5487737187,91915.76328614115
2023-08-22,153723.5487737187,91658.50548698065
2023-08-23,153723.5487737187,92646.5594096827
2023-08-24,153723.5487737187,91414.91372678927
2023-08-25,153723.5487737187,92020.492249751
2023-08-28,153723.5487737187,92626.06382505692
2023-08-29,153723.5487737187,93941.94983459021
2023-08-30,153723.5487737187,94333.51971577974
2023-08-31,154004.66468289238,94212.85977740823
2023-09-01,151391.24820193692,94413.2023802113
2023-09-05,151391.24820193692,94001.13691439599
2023-09-06,151391.24820193692,93352.30228639016
2023-09-07,151391.24820193692,93074.55585025967
2023-09-08,151391.24820193692,93202.05228194366
2023-09-11,151391.24820193695,93814.45340290623
2023-09-12,149204.29361993686,93311.3250124502
2023-09-13,151313.8246072726,93420.60469061256
2023-09-14,153931.06896391726,94228.79769982569
2023-09-15,153020.16669162526,93054.0672132897
2023-09-18,147990.55223149675,93156.5173457954
2023-09-19,148664.34282503455,92969.83383430564
2023-09-20,146504.99819605798,92100.16796652674
2023-09-21,142699.34996647394,90590.78279515865
2023-09-22,142699.34996647394,90372.22343883396
2023-09-25,142699.34996647394,90747.8623452618
2023-09-26,142699.34996647394,89416.05230862265
2023-09-27,142699.34996647394,89436.54094559263
2023-09-28,142699.34996647394,89616.39491142573
2023-09-29,142699.34996647394,89402.39321730933
2023-10-02,142699.34996647394,89395.56367165268
2023-10-03,142699.34996647394,88193.51500249004
2023-10-04,142699.34996647394,88842.34268284007
2023-10-05,142699.34996647394,88767.21768061681
2023-10-06,142699.34996647394,89825.8389433338
2023-10-09,142699.34996647394,90424.58792063888
2023-10-10,142699.34996647394,90891.28975170746
2023-10-11,142699.34996647394,91276.03703489613
2023-10-12,142699.34996647394,90727.37370829184
2023-10-13,142699.34996647394,90249.29161701408
2023-10-16,142699.34996647394,91194.08248701622
2023-10-17,142699.34996647394,91196.35437046457
2023-10-18,142699.34996647394,89976.09589543611
2023-10-19,142699.34996647394,89213.43087471543
2023-10-20,142699.34996647394,88102.44513019352
2023-10-23,142699.34996647394,87947.6374635387
2023-10-24,142699.34996647394,88605.58046830536
2023-10-25,142699.34996647394,87355.7180318903
2023-10-26,142699.34996647394,86283.43767785998
2023-10-27,142699.34996647394,85900.96922577547
2023-10-30,142699.34996647394,86934.54418931417
2023-10-31,142699.34996647394,87460.44699550014
2023-11-01,142699.34996647394,88423.44767136809
2023-11-02,142699.34996647394,90103.58537946429
2023-11-03,142699.34996647394,90936.82468785573
2023-11-06,142699.34996647394,91112.12099148051
2023-11-07,142699.34996647394,91369.37879064101
2023-11-08,142699.34996647394,91444.51074052007
2023-11-09,142699.34996647394,90754.69883857427
2023-11-10,142699.34996647394,92170.7422541975
2023-11-13,141421.3726544609,92077.40744610842
2023-11-14,142748.1752979493,93846.32924774117
2023-11-15,142153.63137078704,94051.22256509676
2023-11-16,143670.17537147747,94183.26971133324
2023-11-17,143680.98317025317,94322.13945557058
2023-11-20,145783.3572025209,95032.43999448634
2023-11-21,144108.16369074126,94784.29057208665
2023-11-22,145334.0529887795,95194.08415445361
2023-11-24,145037.59996069633,95246.44168860273
2023-11-27,144722.04000000583,95080.25376173876
2023-11-28,144483.7950496038,95173.58856982783
2023-11-29,144411.1642682744,95112.1226589179
2023-11-30,142299.48960353527,95480.9320196891
2023-12-01,141560.67193704634,96040.97560650256
2023-12-04,138304.97506636436,95558.3358530165
2023-12-05,138304.97506636436,95528.73883928571
2023-12-06,138304.97506636436,95130.33246478373
2023-12-07,138304.97506636436,95874.78767963858
2023-12-08,138891.6189834841,96282.3024309014
2023-12-11,140692.93684034477,96655.6625062251
2023-12-12,141574.67502337793,97136.0303762628
2023-12-13,143019.38458226027,98458.73898379695
2023-12-14,144024.52799446083,98747.8656801366
2023-12-15,146131.77381900692,98597.60872803429
2023-12-18,147118.10316635523,99155.3804313994
2023-12-19,147297.606817775,99758.68012325697
2023-12-20,142975.7275261524,97914.62637174517
2023-12-21,146383.98453046987,98868.52561850811
2023-12-22,145878.67200647132,99098.46523504198
2023-12-26,148493.6906161023,99510.53070085729
2023-12-27,149481.85758773546,99692.65655013874
2023-12-28,150594.96204418794,99708.5944725562
2023-12-29,149505.22857471654,99442.22829663489
2024-01-02,143004.9628841044,98807.05970759818
2024-01-03,139557.8466594639,98073.99170060828
2024-01-04,139283.02038014738,97764.36941964286
2024-01-05,140616.74513373326,97889.58702022268
2024-01-08,145214.2338207631,99289.69946108424
2024-01-09,147391.6373429108,99048.37958434121
2024-01-10,148175.01493379264,99701.76492689954
2024-01-11,148325.46177185234,99667.61719861625
2024-01-12,149131.2576688345,99713.1451871087
2024-01-16,150024.30672494217,99373.9328400683
2024-01-17,150305.5988083674,98820.71879891149
2024-01-18,152880.0264213329,99699.4860957954
2024-01-19,161448.92944409704,100919.75151847965
2024-01-22,158895.0405747459,101149.6841873577
2024-01-23,159298.95212985738,101450.19809156233
2024-01-24,165900.83499688123,101534.43147054639
2024-01-25,167039.09339085547,102105.86226522482
2024-01-26,166650.05285361654,102044.39635431489
2024-01-29,168880.83573868131,102786.56579040979
2024-01-30,166679.3646126748,102713.7196192907
2024-01-31,163852.35783744985,101040.41145685117
2024-02-01,166264.1577708954,102369.94961004198
2024-02-02,176563.30243104335,103421.74132710231
2024-02-05,175929.71532742798,103043.8235895703
2024-02-06,172765.21828919597,103364.82613074488
2024-02-07,176650.63835217452,104214.00336155378
2024-02-08,176573.1618773144,104284.57764922453
2024-02-09,178751.7620878526,104876.49708087294
2024-02-12,178015.72756289056,104828.68331362052
2024-02-13,176625.6348660629,103351.16703943156
2024-02-14,180864.1189730668,104334.6632999253
2024-02-15,181798.1817164162,105040.41312428856
2024-02-16,179763.57602210596,104503.13005789343
2024-02-20,176060.32109107263,103929.42737976665
2024-02-21,173744.6285982206,104034.14939572068
2024-02-22,186994.9256936335,106219.69432537706
2024-02-23,187092.01324236876,106267.50114497368
2024-02-26,186922.81898244075,105878.2031472325
2024-02-27,187480.6547566154,106073.98808782727
2024-02-28,185666.96673200716,105910.07204441165
2024-02-29,188559.17014866165,106301.64887325697
2024-03-01,196143.47075127187,107326.12240769067
2024-03-04,197691.0096674367,107198.63292366249
2024-03-05,195410.63649250614,106124.07373852804
2024-03-06,201113.83470931172,106686.39615644564
2024-03-07,207154.92335506194,107742.74553571429
2024-03-08,197245.19499811536,107089.36019315595
2024-03-11,191031.79273875558,107000.56915196357
2024-03-12,199950.954906716,108145.70262476878
2024-03-13,194945.54729478923,107981.78658135315
2024-03-14,187958.85275382572,107745.01741916263
2024-03-15,187732.44843471484,107002.84798306772
2024-03-18,189040.08853954548,107672.17124804354
2024-03-19,191035.2533159837,108275.4709399011
2024-03-20,193095.78557914722,109220.26180990324
2024-03-21,195344.35179903248,109584.52045612194
2024-03-22,201441.12489872493,109090.49349477091
2024-03-25,202949.15588216446,108808.19634408793
2024-03-26,197786.68260325454,108503.13172533082
2024-03-27,192897.8676350456,109450.20142643711
2024-03-28,193049.12336511188,109436.54233512378
2024-04-01,193063.92144704526,109293.11492867814
2024-04-02,191920.72598266168,108578.25672755406
2024-04-03,192363.27686120974,108676.14919785145
2024-04-04,186966.7500653622,107337.50961555564
2024-04-05,189389.13418519264,108478.08542615254
2024-04-08,192278.41264461554,108521.34153119664
2024-04-09,194429.67087371828,108655.66056088147
2024-04-10,193864.252221189,107603.86884382114
2024-04-11,197883.70634033595,108380.19295585515
2024-04-12,195819.08224369632,106902.6766816662
2024-04-15,192291.66306621968,105545.81339819294
2024-04-16,192291.66306621968,105356.85800325483
2024-04-17,192291.66306621968,104721.68246656233
2024-04-18,192291.66306621968,104482.64142092345
2024-04-19,192291.66306621968,103608.42483859207
2024-04-22,192291.66306621968,104507.68077244594
2024-04-23,192291.66306621968,105825.83866542758
2024-04-24,192291.66306621968,105748.43483210017
2024-04-25,192291.66306621968,105311.32306710657
2024-04-26,192291.6630662197,106365.39361527105
2024-04-29,185870.38170604676,106736.48180714641
2024-04-30,175657.5163317623,105049.51455339357
2024-05-01,175657.5163317623,104708.023375249
2024-05-02,175657.5163317623,105684.69009008608
2024-05-03,176304.61986720952,106996.01843741107
2024-05-06,176304.61986720952,108075.12833709804
2024-05-07,176304.61986720952,108229.93600375285
2024-05-08,176304.61986720952,108234.49366596116
2024-05-09,176304.61986720952,108856.00316368455
2024-05-10,176304.61986720952,108990.32219336939
2024-05-13,176304.61986720952,108997.15173902604
2024-05-14,176304.61986720952,109513.94616845119
2024-05-15,176585.78474161876,110848.0350361945
2024-05-16,176494.3907935596,110636.31217318228
2024-05-17,176292.7202145732,110800.2282165979
2024-05-20,177529.6113999647,110909.50789476025
2024-05-21,180538.2382117355,111207.7429678607
2024-05-22,177985.61801026014,110884.46159558196
2024-05-23,178423.4571978599,110060.33066395133
2024-05-24,181450.98280087035,110809.3365933587
2024-05-28,185886.577393517,110898.12068689527
2024-05-29,186202.5707814367,110117.24586030877
2024-05-30,182781.55744845432,109377.3483076622
2024-05-31,182265.0155358709,110328.968723321
2024-06-03,183442.6774838446,110449.62866169252
2024-06-04,185711.98542617972,110583.94769137735
2024-06-05,195190.7755985591,111906.65629891149
2024-06-06,192914.96131116262,111881.61694738902
2024-06-07,192741.33401431044,111735.91070983921
2024-06-10,189180.81217610504,112102.44818716207
2024-06-11,187827.54993844795,112357.42715521841
2024-06-12,193816.75877741788,113293.11659611553
2024-06-13,197757.04429618744,113507.11134257613
2024-06-14,200551.68172896665,113598.18121487265
2024-06-17,204989.59964646617,114499.71597983068
2024-06-18,205664.13486197806,114804.7805985878
2024-06-20,199203.39120764058,114486.05688851736
2024-06-21,191680.63152668322,114235.62863501352
2024-06-24,181475.0561198502,113928.28518515224
2024-06-25,185395.83626308822,114401.8235095333
2024-06-26,187217.18730517064,114529.31299356147
2024-06-27,186602.76068041503,114706.8881282904
2024-06-28,186486.52961295252,113859.98972858566
2024-07-01,191112.25597708728,114121.79824229867
2024-07-02,195763.31635253248,114861.69579494522
