date,symbol,side,qty,price,value,pnl,pnlpct
2022-08-04,NVDA,BUY,1064.7325312732685,19.21500015258789,20458.835750881146,0.0,0.0
2022-08-05,AMD,SELLEXIT,198.87874053642577,102.30999755859375,20347.28345873792,-318.2071987177842,-0.015397998721263427
2022-08-05,AMZN,SELLEXIT,144.94977622088683,140.8000030517578,20408.92893425248,-256.56172320322366,-0.012414983387324571
2022-08-05,NFLX,SELLEXIT,898.8513486555714,22.67799949645996,20384.150432203405,-281.3402252522974,-0.013614011392988406
2022-08-05,TSLA,SELLEXIT,66.95806499735036,288.1700134277344,19295.306489381564,-1370.1841680741381,-0.06630300682359083
2022-08-05,NVDA,SELLEXIT,1064.7325312732685,18.98900032043457,20218.206377525206,-240.6293733559396,-0.011761635719939533
2022-08-05,AMD,BUY,197.16651941255594,102.30999755859375,20172.106119735025,0.0,0.0
2022-08-05,AMZN,BUY,143.2677960405995,140.8000030517578,20172.106119735025,0.0,0.0
2022-08-05,NFLX,BUY,889.501127420163,22.67799949645996,20172.106119735025,0.0,0.0
2022-08-05,TSLA,BUY,70.00071200952236,288.1700134277344,20172.106119735025,0.0,0.0
2022-08-05,NVDA,BUY,1051.6817484618723,18.98900032043457,19970.385058537682,0.0,0.0
2022-08-08,AMD,SELLEXIT,197.16651941255594,100.06999969482422,19730.453537444027,-441.6525822909971,-0.021894222629481118
2022-08-08,AMZN,SELLEXIT,143.2677960405995,139.41000366210938,19972.963970682315,-199.14214905271,-0.009872154542052642
2022-08-08,NFLX,SELLEXIT,889.501127420163,23.349000930786133,20768.9626520687,596.856532333677,0.029588211007364914
2022-08-08,TSLA,SELLEXIT,70.00071200952236,290.42333984375,20329.840573245983,157.7344535109587,0.007819434052879683
2022-08-08,NVDA,SELLEXIT,1051.6817484618723,17.792999267578125,18712.572580107375,-1257.8124784303072,-0.06298388712803366
2022-08-08,AMD,BUY,199.2935238909634,100.06999969482422,19943.30287494915,0.0,0.0
2022-08-08,AMZN,BUY,143.05503443846186,139.41000366210938,19943.30287494915,0.0,0.0
2022-08-08,NFLX,BUY,854.1394526501346,23.349000930786133,19943.30287494915,0.0,0.0
2022-08-08,TSLA,BUY,68.66976629935735,290.42333984375,19943.30287494915,0.0,0.0
2022-08-08,NVDA,BUY,1109.6425930942598,17.792999267578125,19743.869846199657,0.0,0.0
2022-08-09,AMD,SELLEXIT,199.2935238909634,95.54000091552734,19040.503455001315,-902.7994199478344,-0.0452683001210318
2022-08-09,AMZN,SELLEXIT,143.05503443846186,137.8300018310547,19717.27565859479,-226.02721635435955,-0.011333489631663425
2022-08-09,NFLX,SELLEXIT,854.1394526501346,22.993999481201172,19640.08213111065,-303.2207438385012,-0.015204138739695812
2022-08-09,TSLA,SELLEXIT,68.66976629935735,283.3333435058594,19456.4344833629,-486.86839158624934,-0.024412625864385102
2022-08-09,NVDA,SELLEXIT,1109.6425930942598,17.086000442504883,18959.353836630788,-784.5160095688698,-0.03973466274241446
2022-08-09,AMD,BUY,203.08369617711233,95.54000091552734,19402.61651868999,0.0,0.0
2022-08-09,AMZN,BUY,140.77208344285427,137.8300018310547,19402.61651868999,0.0,0.0
2022-08-09,NFLX,BUY,843.8121664981627,22.993999481201172,19402.61651868999,0.0,0.0
2022-08-09,TSLA,BUY,68.47982054850787,283.3333435058594,19402.61651868999,0.0,0.0
2022-08-09,NVDA,BUY,1124.229770339806,17.086000442504883,19208.59035350309,0.0,0.0
2022-08-10,AMD,SELLEXIT,203.08369617711233,99.05000305175781,20115.440726105233,712.824207415244,0.03673856083938992
2022-08-10,AMZN,SELLEXIT,140.77208344285427,142.69000244140625,20086.76893014272,684.152411452731,0.03526083251677455
2022-08-10,NFLX,SELLEXIT,843.8121664981627,24.410999298095703,20598.298204111263,1195.6816854212739,0.0616247651067838
2022-08-10,TSLA,SELLEXIT,68.47982054850787,294.3566589355469,20157.491181164587,754.8746624745982,0.03890581776676609
2022-08-10,NVDA,SELLEXIT,1124.229770339806,18.097000122070312,20345.186291074548,1136.5959375714592,0.05917123103019255
2022-08-10,AMD,BUY,204.94135965800766,99.05000305175781,20299.442299557053,0.0,0.0
2022-08-10,AMZN,BUY,142.26254083843574,142.69000244140625,20299.442299557053,0.0,0.0
2022-08-10,NFLX,BUY,831.5694925746284,24.410999298095703,20299.442299557053,0.0,0.0
2022-08-10,TSLA,BUY,68.96206246179018,294.3566589355469,20299.442299557053,0.0,0.0
2022-08-10,NVDA,BUY,1110.4850384596473,18.097000122070312,20096.44787656149,0.0,0.0
2022-08-11,AMD,SELLEXIT,204.94135965800766,98.12000274658203,20108.846772531968,-190.59552702508518,-0.009389200166806754
2022-08-11,AMZN,SELLEXIT,142.26254083843574,140.63999938964844,20007.80365668744,-291.63864286961325,-0.014366830308238418
2022-08-11,NFLX,SELLEXIT,831.5694925746284,24.270000457763672,20182.191965448535,-117.25033410851756,-0.0057760372121689295
2022-08-11,TSLA,SELLEXIT,68.96206246179018,286.6300048828125,19766.59630015174,-532.8459994053119,-0.026249292544206444
2022-08-11,AMD,BUY,204.22493323747102,98.12000274658203,20038.55101018119,0.0,0.0
2022-08-11,AMZN,BUY,142.48116536650164,140.63999938964844,20038.55101018119,0.0,0.0
2022-08-11,NFLX,BUY,825.6510355264993,24.270000457763672,20038.55101018119,0.0,0.0
2022-08-11,TSLA,BUY,69.606293641714,286.6300048828125,19951.252286398965,0.0,0.0
2022-08-11,NVDA,BUY,6.366574556064857,17.941999435424805,114.2290770905056,0.0,0.0
2022-08-12,NVDA,SELLEXIT,1116.8516130157122,18.708999633789062,20895.176418907686,684.4994652556888,0.033868210690092805
2022-08-12,AMD,SELLEXIT,204.22493323747102,100.83000183105469,20592.000392281225,553.449382100036,0.027619231640992375
2022-08-12,AMZN,SELLEXIT,142.48116536650164,143.5500030517578,20453.17172317932,414.62071299813033,0.020691152408548394
2022-08-12,NFLX,SELLEXIT,825.6510355264993,24.93000030517578,20583.48056764433,544.9295574631396,0.027194059949058783
2022-08-12,TSLA,SELLEXIT,69.606293641714,300.0299987792969,20883.976196354834,932.7239099558683,0.04675014362841367
2022-08-12,AMD,BUY,205.28632776494524,100.83000183105469,20699.02080442992,0.0,0.0
2022-08-12,AMZN,BUY,144.19380260804846,143.5500030517578,20699.02080442992,0.0,0.0
2022-08-12,NFLX,BUY,830.2856217828663,24.93000030517578,20699.02080442992,0.0,0.0
2022-08-12,TSLA,BUY,68.9898373117556,300.0299987792969,20699.02080442992,0.0,0.0
2022-08-12,NVDA,BUY,1095.303383264616,18.708999633789062,20492.030596385623,0.0,0.0
2022-08-15,AMD,SELLEXIT,205.28632776494524,101.01000213623047,20735.972406076027,36.9516016461057,0.0017851859754736547
2022-08-15,AMZN,SELLEXIT,144.19380260804846,143.17999267578125,20645.667601313424,-53.35320311649775,-0.002577571355698107
2022-08-15,NFLX,SELLEXIT,830.2856217828663,24.910999298095703,20683.24454145194,-15.776262977982697,-0.0007621743621131258
2022-08-15,TSLA,SELLEXIT,68.9898373117556,309.32000732421875,21339.9369825689,640.9161781389776,0.03096359891583911
2022-08-15,NVDA,SELLEXIT,1095.303383264616,19.031999588012695,20845.813539041083,353.7829426554599,0.017264416085629897
2022-08-15,AMD,BUY,206.8263005036183,101.01000213623047,20891.52505569913,0.0,0.0
2022-08-15,AMZN,BUY,145.91092418202723,143.17999267578125,20891.52505569913,0.0,0.0
2022-08-15,NFLX,BUY,838.646607697354,24.910999298095703,20891.52505569913,0.0,0.0
2022-08-15,TSLA,BUY,67.54016733809702,309.32000732421875,20891.52505569913,0.0,0.0
2022-08-15,NVDA,BUY,1086.7281553625653,19.031999588012695,20682.60980514214,0.0,0.0
2022-08-16,AMD,SELLEXIT,206.8263005036183,100.19999694824219,20723.994679278778,-167.5303764203527,-0.008019059210550598
2022-08-16,AMZN,SELLEXIT,145.91092418202723,144.77999877929688,21124.98342495998,233.4583692608503,0.011174788276031754
2022-08-16,NFLX,SELLEXIT,838.646607697354,24.569000244140625,20604.708709264,-286.816346435131,-0.01372883720410294
2022-08-16,TSLA,SELLEXIT,67.54016733809702,306.5633239746094,20705.338200968366,-186.18685473076403,-0.008912075793144309
2022-08-16,NVDA,SELLEXIT,1086.7281553625653,18.878999710083008,20516.340530028912,-166.2692751132272,-0.00803908581555743
2022-08-16,AMD,BUY,207.35386019765636,100.19999694824219,20776.856159011404,0.0,0.0
2022-08-16,AMZN,BUY,143.50639821929903,144.77999877929688,20776.856159011404,0.0,0.0
2022-08-16,NFLX,BUY,845.6533010115625,24.569000244140625,20776.856159011404,0.0,0.0
2022-08-16,TSLA,BUY,67.77345668633282,306.5633239746094,20776.856159011404,0.0,0.0
2022-08-16,AAPL,BUY,118.87584663083516,173.02999877929688,20569.08759742129,0.0,0.0
2022-08-17,AMD,SELLEXIT,207.35386019765636,98.2699966430664,20376.663145550552,-400.19301346085194,-0.019261480678215072
2022-08-17,AMZN,SELLEXIT,143.50639821929903,142.10000610351562,20392.260062855938,-384.5960961554665,-0.0185107936066958
2022-08-17,NFLX,SELLEXIT,845.6533010115625,24.114999771118164,20392.92916033915,-383.92699867225383,-0.018478589625588557
2022-08-17,AAPL,SELLEXIT,118.87584663083516,174.5500030517578,20749.77939219257,180.6917947712791,0.008784628579924571
2022-08-17,MSFT,BUY,70.52197111758207,291.32000732421875,20544.46114249235,0.0,0.0
2022-08-17,AMZN,BUY,144.57748247756106,142.10000610351562,20544.46114249235,0.0,0.0
2022-08-17,NFLX,BUY,851.937024154479,24.114999771118164,20544.46114249235,0.0,0.0
2022-08-17,TSLA,SELLREBAL,0.19225291761268368,303.9966735839844,58.44424744107164,-0.49344602608939425,-0.00837233351122458
2022-08-17,AAPL,BUY,116.52257906312651,174.5500030517578,20339.016531067424,0.0,0.0
2022-08-18,MSFT,SELLEXIT,70.52197111758207,290.1700134277344,20463.361306139086,-81.09983635326353,-0.003947528036426508
2022-08-18,NFLX,SELLEXIT,851.937024154479,24.517000198364258,20886.940190189216,342.4790476968665,0.01667014020574689
2022-08-18,AAPL,SELLEXIT,116.52257906312651,174.14999389648438,20292.4064326461,-46.61009842132262,-0.0022916594000563727
2022-08-18,AMD,BUY,256.09778248870657,100.44000244140625,25722.461898404414,0.0,0.0
2022-08-18,AMZN,BUY,36.184719537631835,142.3000030517578,5149.085700632011,0.0,0.0
2022-08-18,TSLA,BUY,17.347849333591263,302.8699951171875,5254.143042958491,0.0,0.0
2022-08-18,AAPL,BUY,146.22588671784294,174.14999389648438,25465.237279420362,0.0,0.0
2022-08-19,TSLA,SELLEXIT,84.9290531023114,296.6666564941406,25195.618223076046,-776.4432854266888,-0.02989532753002671
2022-08-19,AAPL,SELLEXIT,146.22588671784294,171.52000427246094,25080.66471458881,-384.5725648315529,-0.015101864577650875
2022-08-19,AMD,SELLTRIM,256.09778248870657,95.94999694824219,24572.58144824299,-1149.880450161425,-0.04470335906038422
2022-08-19,AMZN,BUY,181.28963373268095,138.22999572753906,25059.66529631561,0.0,0.0
2022-08-19,AAPL,BUY,288.86402890234507,171.52000427246094,49545.95947149051,0.0,0.0
2022-08-22,AAPL,SELLEXIT,288.86402890234507,167.57000732421875,48404.9474388693,-1141.0120326212127,-0.02302936596227929
2022-08-22,AMZN,SELLTRIM,362.05183574787384,133.22000122070312,48232.54600028956,-2520.6661391504094,-0.04966515483246856
2022-08-23,AMZN,BUY,242.32390666544734,133.6199951171875,32379.319225414874,0.0,0.0
2022-08-23,TSLA,BUY,109.22231261016954,296.4533386230469,32379.319225414874,0.0,0.0
2022-08-23,AAPL,BUY,191.68526491735054,167.22999572753906,32055.526033160724,0.0,0.0
2022-08-24,TSLA,SELLEXIT,109.22231261016954,297.0966796875,32449.586424271532,70.26719885665807,0.002170125887066353
2022-08-24,AAPL,SELLTRIM,191.68526491735054,167.52999877929688,32113.032197612934,57.506164452210214,0.0017939547893465037
2022-08-24,AMZN,BUY,480.10124238299335,133.8000030517578,64237.54769599723,0.0,0.0
2022-08-25,AMZN,BUY,4.679308585897559,137.27999877929688,642.3754769599702,0.0,0.0
2022-09-09,AMZN,SELLTRIM,727.1044576343384,133.27000427246094,96901.21417545367,-358.0282229184086,-0.0036811742934612993
2022-11-10,NVDA,BUY,1538.2175050259536,15.75,24226.92570415877,0.0,0.0
2022-11-10,AMD,BUY,353.8327044287145,68.47000122070312,24226.92570415877,0.0,0.0
2022-11-10,NFLX,BUY,881.075242124929,27.496999740600586,24226.92570415877,0.0,0.0
2022-11-10,AVGO,BUY,473.4716966876427,50.65700149536133,23984.65644711718,0.0,0.0
2022-11-11,NVDA,SELLEXIT,1538.2175050259536,16.32699966430664,25114.476688189345,887.5509840305749,0.0366348993210566
2022-11-11,AMD,SELLEXIT,353.8327044287145,72.37000274658203,25606.873791336617,1379.948087177847,0.05695927349713077
2022-11-11,AVGO,SELLEXIT,473.4716966876427,51.808998107910156,24530.09423783909,545.4377907219096,0.02274111334154499
2022-11-11,NVDA,BUY,1547.3809101820866,16.32699966430664,25264.08760109743,0.0,0.0
2022-11-11,AMD,BUY,349.0961260505221,72.37000274658203,25264.08760109743,0.0,0.0
2022-11-11,NFLX,SELLREBAL,10.290174192987797,29.01300048828125,298.5488288856541,15.59991177033379,0.05513331497916919
2022-11-11,AVGO,BUY,482.7626018359102,51.808998107910156,25011.446725086455,0.0,0.0
2022-11-14,NFLX,SELLEXIT,870.7850679319412,29.927000045776367,26059.98476786058,2116.007980817132,0.08837328901697504
2022-11-14,NVDA,SELLEXIT,1547.3809101820866,16.295000076293945,25214.572049472896,-49.515551624535874,-0.0019599184584202043
2022-11-14,AMD,SELLEXIT,349.0961260505221,73.52999877929688,25669.03772235216,404.9501212547293,0.016028685763310086
2022-11-14,AVGO,SELLEXIT,482.7626018359102,51.321998596191406,24776.341573716294,-235.10515137016046,-0.0093999021309851
2022-11-14,NVDA,BUY,1564.4764730281158,16.295000076293945,25493.14424735323,0.0,0.0
2022-11-14,AMD,BUY,346.70399388788087,73.52999877929688,25493.14424735323,0.0,0.0
2022-11-14,NFLX,BUY,851.8442947291373,29.927000045776367,25493.14424735323,0.0,0.0
2022-11-14,AVGO,BUY,491.7620804960746,51.321998596191406,25238.212804879706,0.0,0.0
2022-11-15,NVDA,SELLEXIT,1564.4764730281158,16.666000366210938,26073.565472414975,580.4212250617456,0.022767737844734733
2022-11-15,AMD,SELLEXIT,346.70399388788087,76.37000274658203,26477.78496546842,984.6407181151917,0.038623745606327864
2022-11-15,NFLX,SELLEXIT,851.8442947291373,31.020000457763672,26424.210412441214,931.0661650879847,0.036522217740349965
2022-11-15,AVGO,SELLEXIT,491.7620804960746,52.44200134277344,25788.987685700202,550.774880820496,0.02182305399667626
2022-11-15,NVDA,BUY,1575.355179269908,16.666000366210938,26254.869994624583,0.0,0.0
2022-11-15,AMD,BUY,343.7851126147777,76.37000274658203,26254.869994624583,0.0,0.0
2022-11-15,NFLX,BUY,846.3852226686066,31.020000457763672,26254.869994624583,0.0,0.0
2022-11-15,AVGO,BUY,495.63938501862907,52.44200134277344,25992.321294678346,0.0,0.0
2022-11-16,NVDA,SELLEXIT,1575.355179269908,15.90999984741211,25063.900661804113,-1190.9693328204703,-0.04536184460499363
2022-11-16,AMD,SELLEXIT,343.7851126147777,72.69999694824219,24993.176637945435,-1261.6933566791486,-0.048055593378960454
2022-11-16,NFLX,SELLEXIT,846.3852226686066,30.601999282836914,25901.07997710846,-353.79001751612304,-0.013475214982536876
2022-11-16,AVGO,SELLEXIT,495.63938501862907,51.17300033569336,25363.354415941154,-628.966878737192,-0.024198180362827632
2022-11-16,NVDA,BUY,1596.2297512100365,15.90999984741211,25396.01509818635,0.0,0.0
2022-11-16,AMD,BUY,349.32621959072037,72.69999694824219,25396.01509818635,0.0,0.0
2022-11-16,NFLX,BUY,829.8809127947948,30.601999282836914,25396.01509818635,0.0,0.0
2022-11-16,AVGO,BUY,491.31484928132704,51.17300033569336,25142.05494720448,0.0,0.0
2022-11-17,NVDA,SELLEXIT,1596.2297512100365,15.677000045776367,25024.09388278934,-371.9212153970111,-0.01464486510813154
2022-11-17,AMD,SELLEXIT,349.32621959072037,73.9000015258789,25815.208160783746,419.1930625973946,0.016506253480189935
2022-11-17,NFLX,SELLEXIT,829.8809127947948,29.527999877929688,24504.72349170088,-891.2916064854726,-0.035095726752388166
2022-11-17,AVGO,SELLEXIT,491.31484928132704,51.21099853515625,25160.724026846554,18.669079642073484,0.0007425439042781696
2022-11-17,NVDA,BUY,1606.7919471022833,15.677000045776367,25189.677428275594,0.0,0.0
2022-11-17,AMD,BUY,340.8616631686329,73.9000015258789,25189.677428275594,0.0,0.0
2022-11-17,NFLX,BUY,853.0776731377355,29.527999877929688,25189.677428275594,0.0,0.0
2022-11-17,AVGO,BUY,486.9614217124296,51.21099853515625,24937.78065399284,0.0,0.0
2022-11-18,NVDA,SELLEXIT,1606.7919471022833,15.409000396728516,24759.05775035927,-430.6196779163256,-0.01709508504594632
2022-11-18,AMD,SELLEXIT,340.8616631686329,73.56999969482422,25077.1924552936,-112.48497298199436,-0.0044655185959518945
2022-11-18,NFLX,SELLEXIT,853.0776731377355,28.79800033569336,24566.931117393015,-622.7463108825796,-0.024722282079862695
2022-11-18,AVGO,SELLEXIT,486.9614217124296,51.51599884033203,25086.304036223963,148.52338223112383,0.0059557578235151995
2022-11-18,NVDA,BUY,2157.6433591960686,15.409000396728516,33247.12737785087,0.0,0.0
2022-11-18,AMD,BUY,451.91147907793,73.56999969482422,33247.12737785087,0.0,0.0
2022-11-18,AVGO,BUY,638.9210506446274,51.51599884033203,32914.656104072346,0.0,0.0
2022-11-21,NVDA,SELLEXIT,2157.6433591960686,15.317000389099121,33048.62417234332,-198.50320550754986,-0.0059705370407367
2022-11-21,AMD,SELLEXIT,451.91147907793,72.45999908447266,32745.50536024949,-501.6220176013776,-0.015087679964060793
2022-11-21,AVGO,SELLEXIT,638.9210506446274,51.74399948120117,33060.3305130841,145.67440901175723,0.004425821997080922
2022-11-21,NVDA,BUY,2158.53689364325,15.317000389099121,33062.31043981847,0.0,0.0
2022-11-21,AMD,BUY,456.283616582371,72.45999908447266,33062.31043981847,0.0,0.0
2022-11-21,AVGO,BUY,632.5697213898565,51.74399948120117,32731.6873354203,0.0,0.0
2022-11-22,NVDA,SELLEXIT,2158.53689364325,16.038000106811523,34618.61493080706,1556.3044909885866,0.04707186129116545
2022-11-22,AMD,SELLEXIT,456.283616582371,75.25,34335.342147823416,1273.0317080049426,0.038504015329544894
2022-11-22,AVGO,SELLEXIT,632.5697213898565,53.005001068115234,33529.3587579267,797.6714225063952,0.024370006175734246
2022-11-22,NVDA,BUY,2136.8819523678035,16.038000106811523,34271.31298031845,0.0,0.0
2022-11-22,AMD,BUY,455.4327306354611,75.25,34271.31298031845,0.0,0.0
2022-11-22,AVGO,BUY,640.1018614623664,53.005001068115234,33928.59985051528,0.0,0.0
2022-11-23,NVDA,SELLEXIT,2136.8819523678035,16.518999099731445,35299.15104739612,1027.8380670776678,0.02999120773890225
2022-11-23,AMD,SELLEXIT,455.4327306354611,76.4000015258789,34795.061315484425,523.7483351659757,0.01528241230403858
2022-11-23,AVGO,SELLEXIT,640.1018614623664,53.36399841308594,34158.39471929108,229.7948687757962,0.006772895721846484
2022-11-23,NVDA,BUY,2110.606491763278,16.518999099731445,34865.10673732493,0.0,0.0
2022-11-23,AMD,BUY,456.3495555103504,76.4000015258789,34865.10673732493,0.0,0.0
2022-11-23,AVGO,BUY,646.8116463605833,53.36399841308594,34516.45566995167,0.0,0.0
2022-11-25,NVDA,SELLEXIT,2110.606491763278,16.270000457763672,34339.56858714751,-525.5381501774245,-0.015073470278948215
2022-11-25,AMD,SELLEXIT,456.3495555103504,75.13999938964844,34290.105322514064,-575.0014148108676,-0.01649217422860485
2022-11-25,AVGO,SELLEXIT,646.8116463605833,52.99100112915039,34275.19668264129,-241.25898731037887,-0.006989680215642972
2022-11-25,NVDA,BUY,1586.5629802488095,16.270000457763672,25813.380414919025,0.0,0.0
2022-11-25,AMD,BUY,343.5371390018293,75.13999938964844,25813.380414919025,0.0,0.0
2022-11-25,META,BUY,231.6971507622181,111.41000366210938,25813.380414919025,0.0,0.0
2022-11-25,AVGO,BUY,482.25634666697914,52.99100112915039,25555.246610769835,0.0,0.0
2022-11-28,AMD,SELLEXIT,343.5371390018293,73.19000244140625,25143.484042257605,-669.8963726614202,-0.025951516689935304
2022-11-28,AVGO,SELLEXIT,482.25634666697914,52.22100067138672,25183.909003076824,-371.3376076930108,-0.014530777704822332
2022-11-28,META,SELLTRIM,231.6971507622181,108.77999877929688,25204.015777080647,-609.3646378383783,-0.02360654157044041
2022-11-28,NVDA,BUY,538.4991819312477,15.82699966430664,8522.826371655257,0.0,0.0
2022-11-28,AMD,BUY,459.53486822712404,73.19000244140625,33633.35812745451,0.0,0.0
2022-11-28,AVGO,BUY,637.617512458437,52.22100067138672,33297.024546179964,0.0,0.0
2022-11-29,AVGO,SELLEXIT,637.617512458437,52.138999938964844,33244.73944315336,-52.28510302660288,-0.0015702635217176289
2022-11-29,NVDA,SELLREBAL,517.8592697292507,15.638999938964844,8098.801087688131,-268.6355399192289,-0.03210487893423632
2022-11-29,AMD,SELLREBAL,117.04888722182169,73.38999938964844,8590.217761768523,23.40942023950811,0.0027325719575197085
2022-11-29,META,BUY,229.6276826893176,109.45999908447266,25135.045936942282,0.0,0.0
2022-11-29,AVGO,BUY,477.2568615950114,52.138999938964844,24883.69547757285,0.0,0.0
2022-11-30,NVDA,SELLEXIT,1607.2028924508068,16.92300033569336,27198.69508847234,1229.9249295054142,0.047361693371556345
2022-11-30,AMD,SELLEXIT,342.48598100530234,77.62999725341797,26587.18576477578,1520.6359788502887,0.06066395223263251
2022-11-30,META,SELLEXIT,229.6276826893176,118.0999984741211,27119.02897522437,1983.9830382820874,0.07893293862519361
2022-11-30,AVGO,SELLEXIT,477.2568615950114,55.10300064086914,26298.28515032911,1414.5896727562576,0.05684805434269992
2022-11-30,MSFT,BUY,84.23183012873415,255.13999938964844,21490.9090876342,0.0,0.0
2022-11-30,AMD,BUY,276.83768965595294,77.62999725341797,21490.9090876342,0.0,0.0
2022-11-30,META,BUY,181.97213687808338,118.0999984741211,21490.9090876342,0.0,0.0
2022-11-30,AVGO,BUY,390.01340830239087,55.10300064086914,21490.9090876342,0.0,0.0
2022-11-30,NVDA,BUY,1257.2238713417335,16.92300033569336,21275.99999675786,0.0,0.0
2022-12-01,MSFT,SELLEXIT,84.23183012873415,254.69000244140625,21453.005021131416,-37.90406650278601,-0.0017637255989601615
2022-12-01,AMD,SELLEXIT,276.83768965595294,77.4800033569336,21449.385123868975,-41.523963765226654,-0.0019321641348861974
2022-12-01,META,SELLEXIT,181.97213687808338,120.44000244140625,21916.724609864275,425.81552223007384,0.019813751037413615
2022-12-01,AVGO,SELLEXIT,390.01340830239087,55.07500076293945,21479.988759810793,-10.920327823409025,-0.0005081370815389353
2022-12-01,NVDA,SELLEXIT,1257.2238713417335,17.135000228881836,21542.531323196312,266.5313264384531,0.012527323109563285
2022-12-01,AMD,BUY,278.92756646112935,77.4800033569336,21611.30878574962,0.0,0.0
2022-12-01,META,BUY,179.43630311916897,120.44000244140625,21611.30878574962,0.0,0.0
2022-12-01,GOOGL,BUY,213.99454641936123,100.98999786376953,21611.30878574962,0.0,0.0
2022-12-01,AVGO,BUY,392.3977936699748,55.07500076293945,21611.30878574962,0.0,0.0
2022-12-01,NVDA,BUY,1248.6253523259097,17.135000228881836,21395.195697892126,0.0,0.0
2022-12-02,AMD,SELLEXIT,278.92756646112935,74.9800033569336,20913.989869596797,-697.3189161528244,-0.03226638992880582
2022-12-02,META,SELLEXIT,179.43630311916897,123.48999786376953,22158.588688868876,547.2799031192553,0.0253237741658723
2022-12-02,GOOGL,SELLEXIT,213.99454641936123,100.44000244140625,21493.612764808266,-117.69602094135553,-0.005446038558246118
2022-12-02,AVGO,SELLEXIT,392.3977936699748,54.08000183105469,21220.873400174056,-390.4353855755653,-0.018066253619633453
2022-12-02,NVDA,SELLEXIT,1248.6253523259097,16.875999450683594,21071.80075996166,-323.39493793046495,-0.01511530637517497
2022-12-02,AMD,BUY,285.6094259199994,74.9800033569336,21414.995714253433,0.0,0.0
2022-12-02,META,BUY,173.41481969963118,123.48999786376953,21414.995714253433,0.0,0.0
2022-12-02,GOOGL,BUY,213.21181992947794,100.44000244140625,21414.995714253433,0.0,0.0
2022-12-02,AVGO,BUY,395.98733337978865,54.08000183105469,21414.995714253433,0.0,0.0
2022-12-02,NVDA,BUY,1256.2720103817092,16.875999450683594,21200.8457571109,0.0,0.0
2022-12-05,AMD,SELLEXIT,285.6094259199994,73.62000274658203,21026.566720680075,-388.42899357335773,-0.01813817750684052
2022-12-05,META,SELLEXIT,173.41481969963118,122.43000030517578,21231.176428747847,-183.81928550558587,-0.008583671365539386
2022-12-05,GOOGL,SELLEXIT,213.21181992947794,99.4800033569336,21210.312562322386,-204.68315193104718,-0.009557935694323477
2022-12-05,AVGO,SELLEXIT,395.98733337978865,53.06399917602539,21012.671532181597,-402.3241820718358,-0.018787030706901152
2022-12-05,NVDA,SELLEXIT,1256.2720103817092,16.610000610351562,20866.678859207772,-334.1668979031274,-0.01576196071286664
