date,equity,benchmarkequity
2022-11-17,87746.30707140267,92245.86895623643
2022-11-20,87955.64547523027,92245.86895623643
2022-11-21,87118.29185991993,91959.82583272418
2022-11-22,89979.25004556355,92273.85028364658
2022-11-23,87034.5564983889,91622.16563933034
2022-11-24,87536.9686675751,91840.67554649852
2022-11-27,87816.08653934521,91067.43817875475
2022-11-28,87885.86600728772,90113.78837613734
2022-11-29,87746.30707140267,91427.28558630715
2022-11-30,86769.39452020731,90879.31203619861
2022-12-01,86908.95345609235,92229.469967003
2022-12-04,87257.85079580499,92027.83600351274
2022-12-05,87257.85079580499,91800.64081479365
2022-12-06,87257.85079580499,90751.96519951946
2022-12-07,87257.85079580499,89335.72258068391
2022-12-08,87257.85079580499,89977.2793034628
2022-12-11,87257.85079580499,89560.02660110369
2022-12-12,87257.85079580499,89217.54386832665
2022-12-13,87257.85079580499,90299.50030483866
2022-12-14,87257.85079580499,89585.58782633253
2022-12-15,87257.85079580499,88837.4347293731
2022-12-18,87257.85079580499,87881.37071290087
2022-12-19,87257.85079580499,88085.41300191947
2022-12-20,87257.85079580499,87475.694460392
2022-12-21,87257.85079580499,88209.38582752833
2022-12-22,87257.85079580499,87334.36284833426
2022-12-25,87257.85079580499,86018.45142430962
2022-12-26,87257.85079580499,86208.02609517868
2022-12-27,87257.85079580499,86814.84758008036
2022-12-28,87257.85079580499,86978.85513739409
2022-12-29,87257.85079580499,87470.8719210088
2023-01-01,87257.85079580499,86876.10972872833
2023-01-02,87257.85079580499,87168.42391993666
2023-01-03,87257.85079580499,87402.37890744928
2023-01-04,87257.85079580499,87587.12515060867
2023-01-05,87257.85079580499,87179.52341534241
2023-01-08,87257.85079580499,88364.22526052016
2023-01-09,87257.85079580499,89259.98692555989
2023-01-10,87257.85079580499,88910.26743954484
2023-01-11,87257.85079580499,89043.4025011491
2023-01-12,87257.85079580499,89154.83319136577
2023-01-15,87257.85079580499,90540.20331449187
2023-01-16,87257.85079580499,90878.82919342763
2023-01-17,87257.85079580499,91063.57543658702
2023-01-18,87257.85079580499,91125.80327077693
2023-01-19,87257.85079580499,89563.40061217397
2023-01-22,87257.85079580499,89571.12020818295
2023-01-23,87257.85079580499,89684.95922392799
2023-01-24,87257.85079580499,89628.03677189224
2023-01-25,87257.85079580499,88080.59046253629
2023-01-26,87257.85079580499,87189.65133687975
2023-01-29,87257.85079580499,85323.35214889175
2023-01-30,87257.85079580499,86702.93993541918
2023-01-31,87257.85079580499,87928.64219784376
2023-02-01,87257.85079580499,88517.62205352559
2023-02-02,87257.85079580499,90446.14318737703
2023-02-05,87257.85079580499,89611.6377826588
2023-02-06,87257.85079580499,89084.4088067224
2023-02-07,87257.85079580499,89058.35885039611
2023-02-08,87257.85079580499,88584.18958432772
2023-02-09,87257.85079580499,87723.63422328322
2023-02-12,87257.85079580499,87003.45656540747
2023-02-13,87257.85079580499,88359.88556390796
2023-02-14,87257.85079580499,88139.92124010039
2023-02-15,87257.85079580499,88729.37805022672
2023-02-16,87257.85079580499,87920.44564739028
2023-02-19,87257.85079580499,87310.24426309184
2023-02-20,87257.85079580499,87339.66823048842
2023-02-21,87257.85079580499,85584.31688994612
2023-02-22,87257.85079580499,85181.53769406305
2023-02-23,87257.85079580499,84521.1677681959
2023-02-26,87257.85079580499,82324.93387114952
2023-02-27,87257.85079580499,83112.16190259837
2023-02-28,87257.85079580499,83546.29643696187
2023-03-01,87257.85079580499,83787.48228938604
2023-03-02,87257.85079580499,83578.13461821327
2023-03-05,87257.85079580499,84479.20166540715
2023-03-06,87257.85079580499,85856.85808085072
2023-03-08,87257.85079580499,85835.14782113666
2023-03-09,87257.85079580499,86246.12945579969
2023-03-12,87257.85079580499,83393.86532949838
2023-03-13,87257.85079580499,82870.49320740323
2023-03-14,87257.85079580499,83911.4551149949
2023-03-15,87257.85079580499,82553.57758818152
2023-03-16,87257.85079580499,82456.62040444088
2023-03-19,87257.85079580499,81807.344085653
2023-03-20,87257.85079580499,83047.5257428801
2023-03-21,87257.85079580499,83797.12736815242
2023-03-22,87257.85079580499,83973.67706085833
2023-03-23,87257.85079580499,85704.42697338724
2023-03-26,87257.85079580499,83760.9494902888
2023-03-27,87257.85079580499,85293.92818149518
2023-03-28,87257.85079580499,84466.18257557049
2023-03-29,87257.85079580499,82983.84938037729
2023-03-30,87257.85079580499,83248.67097527291
2023-04-02,87257.85079580499,84361.98863859184
2023-04-03,87257.85079580499,83435.34858951616
2023-04-04,87257.85079580499,83701.61871272468
2023-04-09,87257.85079580499,83842.47337033793
2023-04-10,87257.85079580499,83911.93206943938
2023-04-13,87257.85079580499,83582.95715759647
2023-04-16,87257.85079580499,83432.45742121684
2023-04-17,87257.85079580499,82865.67066802004
2023-04-18,87257.85079580499,83194.16273709199
2023-04-19,87257.85079580499,82692.98371748187
2023-04-20,87257.85079580499,82106.41807565486
2023-04-23,87257.85079580499,82640.8838048293
2023-04-24,87257.85079580499,83336.46592301814
2023-04-27,87257.85079580499,83717.05790474266
2023-04-30,87257.85079580499,84610.894087025
2023-05-01,87257.85079580499,84957.71651641424
2023-05-02,87257.85079580499,85420.30933263239
2023-05-03,87257.85079580499,86443.42372267772
2023-05-04,88259.12894460646,86143.38404713394
2023-05-07,88259.12894460646,86833.66078316861
2023-05-08,88463.04454103942,86173.77370007243
2023-05-09,88463.04454103942,85478.68031298104
2023-05-10,88463.04454103943,86565.45928887623
2023-05-11,89034.0445098656,87368.60935511402
2023-05-14,88318.0129004386,86988.98305893142
2023-05-15,88469.21687582394,87285.64283507846
2023-05-16,89138.36351449174,86787.83193821214
2023-05-17,90813.30424671712,87950.83530032879
2023-05-18,90323.26441755422,87982.66759325372
2023-05-21,89777.84984389384,87431.32003207489
2023-05-22,89777.84984389385,86925.79542752607
2023-05-23,87698.82923903491,85986.13040028725
2023-05-24,87631.92150914749,85100.97949955585
2023-05-28,87720.67316793663,85733.36809801284
2023-05-29,86163.75191304671,85489.77392006031
2023-05-30,85742.52551959385,84923.47000963447
2023-05-31,85189.15374233009,84271.30252254728
2023-06-01,84879.02645200797,83389.0427901152
2023-06-04,85647.04370393502,85005.47084412811
2023-06-05,85266.63529645499,85146.32550174135
2023-06-06,85069.1259644189,84737.2752381622
2023-06-07,86429.67952128987,86305.4602333638
2023-06-08,85566.7991099004,86681.22967570512
2023-06-11,86010.52408242745,86681.22967570512
2023-06-12,85687.83182722479,87758.84641560492
2023-06-13,86575.26928666222,88312.61407896505
2023-06-14,85748.4245383456,88037.65867420561
2023-06-15,83892.88485981092,88834.5376727473
2023-06-18,81532.5951213334,88191.53830998199
2023-06-19,82959.26872340824,88480.47849012003
2023-06-20,82775.83926028432,88365.67378883307
2023-06-21,82877.74451757538,87321.33787017112
2023-06-22,82979.64977486646,87198.81357287517
2023-06-25,82755.45820882612,85783.53663958154
2023-06-26,82755.45820882612,86273.62794043886
2023-06-27,82755.45820882612,85396.67359016094
2023-06-28,82755.45820882612,85579.49435056293
2023-06-29,82755.45820882612,85652.33294906115
2023-07-02,82755.45820882612,86485.38982546647
2023-07-03,82755.45820882612,86266.39118720085
2023-07-04,82755.45820882612,86686.53505785928
2023-07-05,82755.45820882612,87388.38824374421
2023-07-06,82755.45820882612,86421.2306201927
2023-07-09,82755.45820882612,85253.8934497903
2023-07-10,82755.45820882612,86011.2146710716
2023-07-11,84318.11577118897,86873.21267210253
2023-07-12,84569.2101600664,88452.01431993891
2023-07-13,83592.76126568243,88689.34331852183
2023-07-16,83592.76126568243,88140.40408287136
2023-07-17,83592.76126568243,88572.607246151
2023-07-18,83592.76126568243,90475.08431200264
2023-07-19,83592.76126568243,92659.26480475428
2023-07-20,83978.97410998878,91815.59716404065
2023-07-23,84363.83129370482,92600.41098163466
2023-07-24,82573.24701733471,90455.30542337244
2023-07-25,82018.5798485307,87732.8023476051
2023-07-26,83288.94458646831,89780.46787935573
2023-07-30,83750.14259791921,90806.95628047135
2023-07-31,82338.39088239401,91119.04936030987
2023-08-01,79933.03002087884,90642.46588038665
2023-08-02,79448.41419844909,90542.13468557573
2023-08-03,78166.21644656468,90087.73841981107
2023-08-06,81123.44416271258,90754.37941337429
2023-08-07,81068.18277899237,91300.90443516994
2023-08-08,80907.16759037902,90775.11809921995
2023-08-09,83557.98274355741,92077.0388595395
2023-08-10,83620.4780085726,92263.71647378276
2023-08-13,82203.31394048118,91039.93969411557
2023-08-14,81275.02680648142,90369.92468948204
2023-08-15,80033.87167095943,90264.77095528794
2023-08-16,79769.0242070455,89925.17939081023
2023-08-17,79791.09556924923,89217.06102555568
2023-08-20,80696.01889117039,89450.52728197088
2023-08-21,81931.87173297329,89902.5093338807
2023-08-22,83652.97595909412,90463.99070492336
2023-08-23,82525.8480518408,90506.43965048307
2023-08-24,82710.08899067205,90298.05177652575
2023-08-27,79927.33825778546,90257.53420204991
2023-08-28,81521.29195360813,90473.63578368974
2023-08-29,81455.53469203773,89657.46662761529
2023-08-30,80951.39157571872,90179.87306416851
2023-08-31,80951.39157571872,90384.88103872906
2023-09-03,79502.84829551226,90147.55204014614
2023-09-04,80202.83511080491,89419.17194349044
2023-09-05,80202.83511080491,89996.56946099555
2023-09-06,80202.83511080491,90022.13657455087
2023-09-07,77206.8838053707,89399.39305486024
2023-09-10,77206.8838053707,89430.26555056972
2023-09-11,77206.8838053707,90131.63589368368
2023-09-12,77206.8838053707,90311.55959745987
2023-09-13,77206.8838053707,89552.3070050947
2023-09-14,77206.8838053707,89998.01798930844
2023-09-18,77756.91100985016,89956.53472929067
2023-09-19,77074.16740098318,89807.48352122394
2023-09-20,77074.16740098318,90825.28664078865
2023-09-21,77074.16740098318,90811.29597708357
2023-09-26,77074.16740098318,89802.65509351427
2023-09-27,77074.16740098318,90218.94211033145
2023-09-28,77074.16740098318,90417.67901719591
2023-10-01,77074.16740098318,91569.58288390681
2023-10-02,77074.16740098318,91812.21726464388
2023-10-03,77074.16740098318,91002.31917626552
2023-10-04,77018.9950034944,89952.67787544942
2023-10-05,77405.20458046561,89671.93424576485
2023-10-08,70169.5733617992,83669.78641979976
2023-10-09,71148.06212183696,84265.99714039313
2023-10-10,71227.69608823475,85468.06366034625
2023-10-11,69870.29803441631,84237.53297021202
2023-10-12,69485.665976715,83858.3895168004
2023-10-15,67096.69150066329,80620.22802662042
2023-10-16,68571.19600096832,82522.70509247204
2023-10-17,68191.77230144198,82197.58703447037
2023-10-18,68563.91023497428,82648.60340083828
2023-10-19,66914.00821402132,81170.13294781282
2023-10-22,65457.72060180592,79122.95025883317
2023-10-23,63855.183479127816,78306.77521443224
2023-10-24,64885.20184549678,78757.79158080014
2023-10-25,65302.62232327578,78518.05425668888
2023-10-26,65246.40865693349,77585.63187101456
2023-10-29,67751.97022751701,78530.59639208105
2023-10-30,67751.97022751701,79927.0601222864
2023-10-31,67751.97022751701,79976.26297831317
2023-11-01,67751.97022751701,80538.22719212678
2023-11-02,67751.97022751701,82083.26517595438
2023-11-05,67751.97022751701,84011.78630980582
2023-11-06,67751.97022751701,83084.18646351469
2023-11-07,67751.97022751701,84211.00605944124
2023-11-08,67751.97022751701,83633.12569916516
2023-11-09,67751.97022751701,83108.3050487571
2023-11-12,67751.97022751701,81715.21532962203
2023-11-13,67751.97022751701,81248.75977123616
2023-11-14,67751.97022751701,82926.93281666802
2023-11-15,67751.97022751701,83153.64516261614
2023-11-16,67751.97022751701,84092.34450431302
2023-11-19,67751.97022751701,83708.8554659627
2023-11-20,67751.97022751701,84709.29391075205
2023-11-21,67751.97022751701,85249.55375317807
2023-11-22,67751.97022751701,87197.37093288873
2023-11-23,67751.97022751701,87379.70296219329
2023-11-26,68041.98710380093,87666.71765957394
2023-11-27,67310.78352010199,86837.51763700988
2023-11-28,67310.78352010199,87248.4992716729
2023-11-29,67310.78352010199,88034.28466313532
2023-11-30,66460.97670712663,86471.88200453237
2023-12-03,66460.97670712663,87230.65175412656
2023-12-04,66460.97670712664,87353.65889419349
2023-12-05,67404.12319894409,88413.9109593179
2023-12-06,67435.97535229707,88525.81860397907
2023-12-07,67342.12427238512,88359.40272113698
2023-12-10,66795.97553208903,88332.38707926877
2023-12-11,65051.95061697022,87394.6593114403
2023-12-12,65428.84268703025,86889.61754966243
2023-12-13,65428.84268703025,86934.4748207505
2023-12-14,65428.84268703025,89055.94463654127
2023-12-17,65283.16360871955,88941.13993525431
2023-12-18,65879.73832348117,89421.58615734527
2023-12-19,66153.39641874764,90146.58635460421
2023-12-20,66509.15644711076,91435.00518231613
2023-12-21,64687.74386391187,90703.24518626367
2023-12-24,64305.13840304964,90340.50072208547
2023-12-25,65279.929947273326,90942.49966760397
2023-12-26,63685.885146235254,90001.3978887052
2023-12-27,63685.885146235254,90840.23710170918
2023-12-28,63685.885146235254,90481.35537969873
2023-12-31,63685.885146235254,91027.3975587234
2024-01-01,63685.885146235254,92921.67218579508
2024-01-02,63685.885146235254,92628.39230904481
2024-01-03,63685.885146235254,91761.08892585973
2024-01-04,63685.885146235254,92235.74103469908
2024-01-07,65291.05007515971,91494.8188026512
2024-01-08,65723.10257171818,91450.9213287786
2024-01-09,65568.80835415592,91057.30436889094
2024-01-10,65676.81687374096,90686.36335425927
2024-01-11,67019.1861754342,90907.28747528228
2024-01-14,65769.64687308403,90574.44982127163
2024-01-15,65707.92938454909,90181.80443525237
2024-01-16,64951.88297694841,88941.62277802528
2024-01-17,64951.88297694841,88293.80087587678
2024-01-18,64951.88297694841,90021.6537317799
2024-01-21,64951.88297694841,89897.68679449752
2024-01-22,65798.48454547489,89948.33229051072
2024-01-23,66612.35199170947,89382.99406562682
2024-01-24,67277.57958221175,90101.72908351614
2024-01-25,65466.94244119708,89796.86686858916
2024-01-28,65377.54620255324,90299.0174620677
2024-01-29,65347.74704475373,91150.88754156129
2024-01-30,63768.38440659701,90239.68668450358
2024-01-31,63768.38440659701,89813.75458892003
2024-02-01,64614.90970959459,89194.86792307066
2024-02-04,64614.9097095946,89498.76445245571
2024-02-05,64673.96506466522,89132.16313443627
2024-02-06,64077.51142535795,90437.45790582612
2024-02-07,63817.67001801401,90522.35579694553
2024-02-08,63817.670018014,89990.78123607043
2024-02-11,65470.1366059334,89328.48582744588
2024-02-12,64531.102688191924,90471.71030093235
2024-02-13,64035.673280253744,91032.70294087756
2024-02-14,64896.80221120926,90997.00790578489
2024-02-15,65974.07297601938,91548.84419806117
2024-02-18,65983.38360162616,92273.85028364658
2024-02-19,65870.24607134153,93284.41664997325
2024-02-20,65644.523578379,93282.96812166036
2024-02-21,65137.40409172808,93104.0101034261
2024-02-22,65137.40409172808,93844.93233547398
2024-02-25,67867.61831820791,95016.61509081507
2024-02-26,69029.10550738557,95309.89496756533
2024-02-28,68327.95911245063,94746.96506820979
2024-02-29,68985.7500549219,95564.10579815264
2024-03-03,71214.45729614425,96359.53626838145
2024-03-04,71358.61845297633,96303.09665911665
2024-03-05,71145.30492178907,95664.91983573453
2024-03-06,71145.30492178907,95877.1645635331
2024-03-07,71571.50199504769,95064.36941852894
2024-03-10,68538.94729601365,93964.07673337316
2024-03-11,67408.19253820638,93803.93191822716
2024-03-12,67374.14158419005,93277.17989673524
2024-03-13,67447.2043309714,93313.35777459886
2024-03-14,67447.2043309714,92666.97851243679
2024-03-17,67447.2043309714,93888.82980934659
2024-03-18,67447.2043309714,95023.36900128212
2024-03-19,68285.19640759921,95569.4111803068
2024-03-20,68035.16264085748,96882.9083904766
2024-03-21,68833.42649429134,97644.5751966966
2024-03-25,67596.34165670707,98335.32888717578
2024-03-26,67162.73073801579,98443.37967799569
2024-03-27,65888.68575677095,98132.2522836991
2024-03-28,65888.68575677095,97852.47433955647
2024-03-31,65375.754848664445,98575.07209961352
2024-04-01,65600.96187580598,98361.86168627303
2024-04-02,65600.96187580598,96538.97712938667
2024-04-03,65600.96187580598,96767.1380036477
2024-04-04,65600.96187580598,95416.49723007235
2024-04-08,65600.96187580598,97715.48242411095
2024-04-09,63633.30336745356,96701.5361583875
2024-04-10,63633.30336745356,95778.27600870859
2024-04-11,63633.30336745356,94205.26258579733
2024-04-14,63633.30336745356,94498.54835087407
2024-04-15,63633.30336745356,93515.95742363106
2024-04-16,63633.30336745356,93207.72119763379
2024-04-17,63633.30336745356,92261.3081482544
2024-04-18,63633.30336745356,93289.7220321274
2024-04-21,63633.30336745356,94417.5073135959
2024-04-24,63633.30336745356,94652.42209832398
2024-04-25,63633.30336745356,93983.37277923239
2024-04-30,63633.30336745356,95062.43804744507
2024-05-01,63633.30336745356,94322.96434371009
2024-05-02,63633.30336745356,94648.56524448273
2024-05-05,63633.30336745356,95129.97126378914
2024-05-06,63633.30336745356,94874.31190488892
2024-05-07,63633.30336745356,96321.90986220492
2024-05-08,63633.303367453555,96804.28156705326
2024-05-09,64269.244604572305,97624.7963080664
2024-05-12,64917.52490810451,97976.93000793629
2024-05-15,67198.35854442806,98084.01511321426
2024-05-16,66291.68326311854,96329.6294582139
2024-05-19,65789.65879028643,95000.21021325517
2024-05-20,66910.85947767101,95829.41023581923
2024-05-21,66680.3174512391,95295.90430386025
2024-05-22,67213.3640702586,94907.11577168226
2024-05-23,68007.72898456466,94612.87020939006
2024-05-26,67860.8253568775,94907.11577168226
2024-05-27,67863.19305412288,94907.59861445322
2024-05-28,68044.88353581732,95759.46869394681
2024-05-29,68417.17662489145,95985.21535435301
2024-05-30,68609.97807278094,96157.42535044669
2024-06-02,67761.92793958816,95802.87743672197
2024-06-03,67807.25996175711,96680.79747254185
2024-06-04,67916.36014064294,96195.04586829674
2024-06-05,68176.106245881,94710.78719034616
2024-06-06,70303.59272796169,93770.16236589188
2024-06-09,70303.59272796169,94116.02499806568
2024-06-10,70286.84773655048,94504.81941857016
2024-06-13,73016.28790482075,94846.81930857622
2024-06-16,74631.57355145432,94018.10212878311
2024-06-17,75133.62513344259,95420.35997224007
2024-06-18,74916.08413108771,95215.8348404505
2024-06-19,74815.67764648964,95200.87849120349
2024-06-20,73535.47761337692,93487.49325344994
2024-06-23,73535.47761337692,92997.89068369006
2024-06-24,73535.47761337692,92863.78993654386
2024-06-25,73535.47761337692,93638.47583260052
2024-06-26,73535.47761337692,94669.78677309935
2024-06-27,73634.43564170122,93940.92383367267
2024-06-30,73634.43564170122,94250.12574521187
2024-07-01,73634.43564170122,93589.75581934473
2024-07-02,73634.43564170122,94021.48202817987
2024-07-03,73634.43564170122,94614.3128493765
2024-07-04,73083.16004034453,96113.04503380311
2024-07-07,72531.84243233064,98734.2512292176
2024-07-08,73253.47529555474,97776.26172998796
2024-07-09,73253.47529555474,98330.02350502163
2024-07-10,72874.88569875463,97734.29562719922
2024-07-11,73463.8337546058,99235.43613715419
2024-07-14,73085.25494676686,99285.6046787229
2024-07-15,73800.38566813551,99516.17976683876
2024-07-16,74894.00796352861,99600.11197241626
2024-07-17,74389.3336500818,99061.29476997665
2024-07-18,73800.5066001731,98660.92978794841
2024-07-21,73716.3816703698,97784.94701153888
