date,equity
2023-10-09,100845.22844671314
2023-10-10,100873.24920006542
2023-10-11,100374.94564036524
2023-10-12,100234.87676634417
2023-10-16,99895.45118091966
2023-10-17,99730.03247089245
2023-10-18,99250.35699110248
2023-10-19,100470.80642120756
2023-10-23,106619.9530134408
2023-10-24,106129.77458526984
2023-10-25,108125.09003848165
2023-10-26,108388.05990417869
2023-10-30,109823.28397633195
2023-10-31,110189.49643899601
2023-11-01,112098.5625303012
2023-11-02,111066.54006803619
2023-11-06,115798.81835011835
2023-11-07,115159.81334175344
2023-11-08,117319.42314585949
2023-11-09,118645.03902302064
2023-11-13,120504.4365244034
2023-11-14,122657.57372103982
2023-11-15,127496.57472225794
2023-11-16,125139.00101326597
2023-11-20,125018.51606730201
2023-11-21,120060.10918807199
2023-11-22,124625.59119705962
2023-11-27,123446.44271437802
2023-11-28,124523.69150010111
2023-11-29,125235.7704693274
2023-11-30,124570.21096545339
2023-12-04,125762.0224400926
2023-12-05,127705.33187061256
2023-12-06,129001.8661742139
2023-12-07,130228.13592588207
2023-12-11,137504.10664506056
2023-12-12,138370.88903985286
2023-12-13,141683.81820399727
2023-12-14,143005.3579601521
2023-12-18,142671.9579585159
2023-12-19,140360.47014308927
2023-12-20,143491.4503904582
2023-12-21,150376.80734131692
2023-12-26,160352.4466932197
2023-12-27,163818.36758059764
2023-12-28,159881.65425528263
2024-01-02,158063.492070182
2024-01-03,153180.43913865052
2024-01-04,157539.9190044727
2024-01-08,153990.07682838046
2024-01-09,156648.4467149147
2024-01-10,160392.18810597627
2024-01-11,162249.79869698526
2024-01-16,162456.24868638613
2024-01-17,162546.00260556358
2024-01-18,163379.59407054508
2024-01-22,165644.52530961036
2024-01-23,166083.47288028512
2024-01-24,168475.7009925272
2024-01-25,168136.50153302602
2024-01-29,168689.03282984789
2024-01-30,167392.5382188039
2024-01-31,166480.49463361764
2024-02-01,167571.18469332403
2024-02-05,180868.98244127497
2024-02-06,175035.28341331662
2024-02-07,178965.4118242709
2024-02-08,175771.1723962096
2024-02-12,183471.35434593138
2024-02-13,180739.3393833436
2024-02-14,186311.4761672996
2024-02-15,186305.24889548024
2024-02-20,187677.94783380415
2024-02-21,181834.3156830233
2024-02-22,186013.47979281945
2024-02-26,193449.3586999037
2024-02-28,198190.59345341093
2024-02-29,199256.35387392642
2024-03-04,225110.4745071973
2024-03-05,212537.82331375236
2024-03-06,220834.03964035038
2024-03-07,226747.64042364166
2024-03-11,228836.80536016813
2024-03-12,228784.95560381177
2024-03-13,234399.64005623967
2024-03-14,233168.0274962113
2024-03-18,229218.49316535253
2024-03-19,214863.80106697336
2024-03-20,230571.74831960647
2024-03-21,228265.0667644441
2024-03-25,238712.59244934958
2024-03-26,236978.8779855974
2024-03-27,234302.36966097937
2024-03-28,241659.77359920111
2024-04-01,236858.11058404733
2024-04-02,224055.69038693662
2024-04-03,226865.0330194763
2024-04-04,225125.53443131226
2024-04-08,244359.1065652182
2024-04-09,237607.56775218376
2024-04-10,245833.72984944453
2024-04-11,244097.88802843803
2024-04-15,226433.69989873117
2024-04-16,226433.69989873117
2024-04-17,226433.69989873117
2024-04-18,226433.69989873117
2024-04-24,226433.69989873117
2024-04-25,226433.69989873117
2024-04-30,221125.5963531864
2024-05-01,221125.5963531864
2024-05-02,221125.5963531864
2024-05-06,215878.36959995746
2024-05-07,211271.3484497255
2024-05-08,206565.38559874188
2024-05-09,210345.43601588474
2024-05-15,204970.32298940717
2024-05-16,204578.68461133188
2024-05-20,223309.77833376062
2024-05-21,223218.39411944794
2024-05-22,219913.47644975394
2024-05-23,218886.09102269635
2024-05-28,226479.60144399945
2024-05-29,225555.47347364778
2024-05-30,222972.27246639912
2024-06-03,221354.48358183136
2024-06-04,227091.29920116562
2024-06-05,231921.63494930408
2024-06-06,230851.38344423534
2024-06-10,214358.18354472486
2024-06-13,218144.0866307304
2024-06-17,221275.5124529797
2024-06-18,221394.33234395058
2024-06-20,218789.213037616
2024-06-24,212043.52002449904
2024-06-25,213257.4835038711
2024-06-26,213843.13768429382
2024-06-27,213602.37959018716
2024-07-01,215027.2973406043
2024-07-02,216615.07329110586
2024-07-03,218518.0878408925
2024-07-08,219473.9972060265
2024-07-09,220205.30135567917
2024-07-10,220697.33405270602
2024-07-11,219009.00282980365
2024-07-15,220018.59741754984
2024-07-16,223524.50967978744
2024-07-17,222302.29866760396
2024-07-18,217822.77005255394
2024-07-22,226539.99602029513
2024-07-23,220749.71106841724
2024-07-24,212947.9297255883
2024-07-25,209938.78861076655
2024-07-29,213172.93433844758
2024-07-30,211959.3621369712
2024-07-31,208118.09352403734
2024-08-01,204284.02370914817
2024-08-05,195824.43196991022
2024-08-06,195824.43196991022
2024-08-07,195824.43196991022
2024-08-08,195824.43196991022
2024-08-12,195824.43196991022
2024-08-14,195824.43196991022
2024-08-15,196944.3546598084
2024-08-19,195669.49052787514
2024-08-20,195952.97533224704
2024-08-21,195756.33380261573
2024-08-22,194538.18962391012
2024-08-26,188535.54779070476
2024-08-27,182411.64144191623
2024-08-28,180548.91192110893
2024-08-29,179231.3498246739
2024-09-03,176569.6396449897
2024-09-04,177103.39112013706
2024-09-05,177408.45556049392
2024-09-09,173608.19803890394
2024-09-10,173608.19803890394
2024-09-11,174034.27504639942
2024-09-12,174034.27504639942
2024-09-16,174137.84745803382
2024-09-17,174137.84745803382
2024-09-18,174137.84745803382
2024-09-19,174137.84745803382
2024-09-23,181642.15773925534
2024-09-24,185503.5340033733
2024-09-25,182975.39411090882
2024-09-26,186946.6991616917
2024-09-30,183049.97752148352
2024-10-01,176225.55195897704
2024-10-07,175446.84151327613
2024-10-08,175514.8051057675
2024-10-09,175489.2773046345
2024-10-10,174997.23770281687
2024-10-14,174948.50363067392
2024-10-15,173133.9389865594
2024-10-21,177586.94762057049
2024-10-22,175887.7910469034
2024-10-28,181374.18015532222
2024-10-29,186551.89787992855
2024-10-30,185065.99971004954
2024-10-31,177006.1226804527
2024-11-04,176390.4308194312
2024-11-05,184168.60730400955
2024-11-06,200318.90878401345
2024-11-07,200837.39038858376
2024-11-11,246100.899818656
2024-11-12,241562.60719099536
2024-11-13,242065.1887529065
2024-11-14,238736.03043626796
2024-11-18,266040.18756659015
2024-11-19,267653.32146680326
2024-11-20,268485.70066003234
2024-11-21,280427.54199335707
2024-11-25,297358.29101521854
2024-11-26,297034.25244562305
2024-11-27,306344.9559854923
2024-12-02,380238.74838559824
2024-12-03,370830.1526912946
2024-12-04,369887.81160490087
2024-12-05,361330.2084562995
2024-12-09,341843.98977359757
2024-12-10,345642.36276390357
2024-12-11,363504.0565115261
2024-12-12,380175.55851343716
2024-12-16,385541.4902675761
2024-12-17,383197.611862557
2024-12-18,356259.3934709581
2024-12-19,340343.8222301437
2024-12-23,337882.48950381845
2024-12-24,340442.78672692925
2024-12-26,340245.09868611966
2024-12-30,336792.26479146373
2024-12-31,335469.18244112516
2025-01-02,334455.6855967561
2025-01-06,335014.0790945893
2025-01-07,333464.7083202862
2025-01-08,333378.0282340499
2025-01-13,327522.95667096035
2025-01-14,328009.4338894359
2025-01-15,370723.2019405087
2025-01-16,372915.4134320237
2025-01-21,387464.5514964346
2025-01-22,384272.59133982466
2025-01-23,381858.86852514767
2025-01-27,367475.98955627123
2025-01-28,358609.7518614577
2025-01-29,364439.76436126186
2025-01-30,374168.7137004405
2025-02-03,345087.505054898
2025-02-04,334881.55820818094
2025-02-05,335858.8965552147
2025-02-06,336343.4706398343
2025-02-10,336916.5339932422
2025-02-11,336610.0985982434
2025-02-12,336368.3849126763
2025-02-13,337047.5735229433
2025-02-18,335773.7711251126
2025-02-19,335133.9893198298
2025-02-20,333959.11650144437
2025-02-24,332162.58131891576
2025-02-25,330751.03908386943
2025-02-26,330835.613285959
2025-02-27,330835.613285959
2025-03-03,330835.613285959
2025-03-04,330791.67283503065
2025-03-05,331645.33235155395
2025-03-06,332120.8115799117
2025-03-10,331694.14950436173
2025-03-11,331816.06553305656
2025-03-12,331959.9208141477
2025-03-13,332440.91505296866
2025-03-17,332701.43252311077
2025-03-18,333658.9309313084
2025-03-19,332768.85100066673
2025-03-20,333564.83863806824
2025-03-24,332771.25052686245
2025-03-25,332830.1321615733
2025-03-26,332692.7441975736
2025-03-27,332420.1373283551
2025-03-31,331766.014270191
2025-04-01,331766.014270191
2025-04-02,331844.0341403425
2025-04-03,332181.1149683728
2025-04-07,330355.6252892996
2025-04-08,331390.94497539266
2025-04-09,331756.48067851644
2025-04-10,332535.7064887683
2025-04-14,332535.7064887683
2025-04-15,332398.291444464
2025-04-16,332463.83069012006
2025-04-17,332463.83069012006
2025-04-21,332463.83069012006
2025-04-22,332820.22550967307
2025-04-23,335809.3860467284
2025-04-24,336949.2694712403
2025-04-28,334697.3656126522
2025-04-29,329019.87200564356
2025-05-05,323258.6564500658
2025-05-06,324144.5308542048
2025-05-07,323869.28167447355
2025-05-08,363249.3053142413
2025-05-12,387601.7486144139
2025-05-13,402824.09615793405
2025-05-14,390657.117173203
2025-05-15,375859.36029967584
2025-05-19,376328.09151182027
2025-05-20,376960.0511635781
2025-05-21,382785.3705127778
2025-05-22,391378.30888219347
2025-05-27,385032.53082023934
2025-05-28,384257.32488823833
2025-05-29,375662.82657212944
2025-06-03,366964.9224652415
2025-06-04,366955.1716026093
2025-06-05,364104.4976136089
2025-06-09,364415.014887105
2025-06-10,365081.10564194055
2025-06-11,361460.22503899224
2025-06-12,360792.12339447404
2025-06-16,359329.44087044394
2025-06-17,358723.4924830954
2025-06-18,358812.50307464105
2025-06-23,360999.05465517973
2025-06-24,363952.4333918511
2025-06-25,366470.552306255
2025-06-26,367302.06370544236
2025-06-30,369062.0829375003
2025-07-01,366231.98806984315
2025-07-02,369151.2485897168
2025-07-03,369469.3245544983
2025-07-07,369074.57285723364
2025-07-08,369806.33307792956
2025-07-09,371516.2841294003
2025-07-10,387710.489363312
2025-07-14,399203.7283808532
2025-07-15,410733.5491090027
2025-07-16,420041.72133250994
2025-07-17,439014.4916063483
2025-07-21,463725.7999424218
2025-07-22,462714.64254587045
2025-07-23,435773.30100158113
2025-07-24,432643.6100132807
2025-07-28,433491.3003575064
2025-07-29,428591.3690094391
2025-07-30,424263.5132723918
2025-07-31,412979.6306189228
2025-08-04,419993.1499976373
2025-08-05,414065.1626018804
2025-08-06,411695.9551606694
2025-08-07,412950.89166268223
2025-08-11,431097.7136661156
2025-08-12,459151.4452491762
2025-08-13,463521.1885399107
2025-08-14,445428.3431045575
2025-08-18,454219.91640855116
2025-08-19,424746.0864343363
2025-08-20,448701.7823818088
2025-08-21,435956.198474485
2025-08-25,431292.9717236917
2025-08-26,438109.3442373448
2025-08-27,435826.6480091933
2025-08-28,440368.49993226153
2025-09-02,421137.4251826375
2025-09-03,424586.29741048004
2025-09-04,425438.1766866577
2025-09-08,427020.7549259286
2025-09-09,431573.93983748544
2025-09-10,454781.71639942966
2025-09-11,459642.9289128375
2025-09-15,467111.5399947197
2025-09-16,471161.3927444241
2025-09-17,483981.19561887
2025-09-18,492304.5902880034
2025-09-25,446918.04760755436
2025-09-29,449646.5962618598
2025-09-30,444568.07271325315
2025-10-08,544308.8803909579
2025-10-09,528146.8938749903
2025-10-15,505230.2425121461
2025-10-16,504016.12009732396
2025-10-20,506065.39650442917
2025-10-21,504359.9096095478
2025-10-22,500675.6851190226
2025-10-23,503222.1481675418
2025-10-27,515376.74601344403
2025-10-28,514102.4110490819
2025-10-29,517333.2683804044
2025-10-30,516487.5184753363
2025-11-03,518836.5235217594
2025-11-04,516703.10415525304
2025-11-05,518963.2205141134
2025-11-06,517451.7390413485
2025-11-10,518306.5163844844
2025-11-11,519637.68182930315
2025-11-12,519262.74787338113
2025-11-13,516926.7875702227
2025-11-17,515293.8837470608
2025-11-18,514259.9862263842
2025-11-19,517631.5075038879
2025-11-20,515343.8812171939
2025-11-24,527063.0143128361
2025-11-25,528112.8808480866
2025-11-26,527665.6791255184
2025-12-01,526203.8720322337
2025-12-02,527394.4910876432
2025-12-03,529475.1578056476
2025-12-04,529061.2933831505
2025-12-08,527446.9052056592
2025-12-09,528386.6002472388
2025-12-10,530386.1963514596
2025-12-11,529056.6882143354
2025-12-15,517751.2170501349
2025-12-16,518765.45993289293
2025-12-17,513761.9880431885
2025-12-18,517129.0052207842
2025-12-22,518724.9313956746
2025-12-23,519214.30437215685
2025-12-24,519358.77484838775
2025-12-29,512352.00384886336
2025-12-30,512703.01823941385
2025-12-31,512564.7980140952
