date,crypto_total,crypto_pnl,crypto_benchmark
2023-05-28,75586.29706181107,0.0,58896.04486434274
2023-05-29,77542.44533888374,1956.1482770726725,58183.559166645915
2023-05-30,81602.60216413182,4060.1568252480793,58092.2652554624
2023-05-31,80991.22719816782,-611.3749659640016,57080.05374258345
2023-06-01,79407.92279913287,-1583.3043990349543,56241.90682958732
2023-06-02,82213.97713009582,2806.0543309629575,57142.82086635587
2023-06-03,81336.10538409624,-877.8717459995823,56776.973521243424
2023-06-04,84016.7494656307,2680.644081534454,56869.11115363393
2023-06-05,79799.82982859696,-4216.91963703373,54019.33219220723
2023-06-06,83091.8488760954,3292.019047498441,57120.159170053565
2023-06-07,81257.72397820342,-1834.1248978919903,55247.97457761514
2023-06-08,82088.5668806673,830.8429024638899,55588.14986192461
2023-06-09,84345.95137038053,2257.384489713222,55529.76517354772
2023-06-10,79439.27536149,-4906.6760088905285,54210.45961999452
2023-06-11,79439.27536149,0.0,54396.94248540936
2023-06-12,79439.27536149,0.0,54317.95215920544
2023-06-13,79439.27536149,0.0,54351.98361313204
2023-06-14,79439.27536149,0.0,52686.84247086131
2023-06-15,79439.27536149,0.0,53634.1038337381
2023-06-16,79439.27536149,0.0,55209.1060618174
2023-06-17,79439.27536149,0.0,55593.306391048885
2023-06-18,79439.27536149,0.0,55227.45495020243
2023-06-19,79439.27536149,0.0,56307.03309615211
2023-06-20,79439.27536149,0.0,59403.1909372219
2023-06-21,79439.27536149,0.0,62967.71644152144
2023-06-22,79439.27536149,0.0,62726.52685687474
2023-06-23,79439.27536149,0.0,64368.88343082272
2023-06-24,79439.27536149,0.0,64061.09721110003
2023-06-25,79439.27536149,0.0,63917.590882699486
2023-06-26,79439.27536149,0.0,63479.04016309541
2023-06-27,79439.27536149,0.0,64353.56538560844
2023-06-28,79439.27536149,0.0,63091.3338855475
2023-06-29,79439.27536149,0.0,63844.38373292406
2023-06-30,79439.27536149,0.0,63911.27935658312
2023-07-01,79813.7385926078,374.4632311177993,64147.87762339955
2023-07-02,80434.26258503056,620.5239924227644,64212.23798770362
2023-07-03,81049.823082826,615.5604977954354,65335.54628572627
2023-07-04,79400.1731444854,-1649.6499383406044,64541.07628026093
2023-07-05,77503.35088819481,-1896.8222562905867,63988.68872945743
2023-07-06,76096.41893441662,-1406.9319537781848,62720.354585714864
2023-07-07,79474.02122977907,3377.602295362449,63628.21089163802
2023-07-08,80147.18542231803,673.1641925389558,63523.93759936251
2023-07-09,79661.43930189229,-485.74612042574154,63269.55565545506
2023-07-10,80767.6990051546,1106.2597032623162,63779.62608242058
2023-07-11,81643.5148463931,875.8158412384946,64212.61889096697
2023-07-12,80979.4980588018,-664.016787591303,63731.76333472697
2023-07-13,94482.25757199369,13502.759513191893,66005.77219986134
2023-07-14,92163.75349562916,-2318.504076364523,63611.0210959791
2023-07-15,92244.63470263431,80.88120700514992,63530.78566663477
2023-07-16,90858.07217027585,-1386.5625323584682,63432.90991088993
2023-07-17,90165.90280685616,-692.1693634196854,63216.40531514871
2023-07-18,88100.50933574534,-2065.393471110816,62609.683756908686
2023-07-19,91369.55720803172,3269.0478722863772,62729.971369180945
2023-07-20,94086.21387425216,2716.6566662204423,62474.32793919703
2023-07-21,92832.53821051688,-1253.675663735281,62719.10948257445
2023-07-22,90797.49568286233,-2035.0425276545575,62431.941187880824
2023-07-23,91412.0326558036,614.5369729412778,63087.754214018816
2023-07-24,87097.19108951822,-4314.84156628538,61184.45433027213
2023-07-25,85822.07851528993,-1275.1125742282893,61290.30038440921
2023-07-26,88107.9568365427,2285.8783212527633,61557.841921705294
2023-07-27,88308.79294597775,200.83610943505482,61255.2777628511
2023-07-28,87258.28253775084,-1050.51040822691,61482.9227551118
2023-07-29,88724.12358485075,1465.8410470999079,61561.92127278375
2023-07-30,88109.22341453341,-614.9001703173417,61390.785122721296
2023-07-31,87385.90594671182,-723.3174678215873,61296.00574189143
2023-08-01,88531.59406437952,1145.688117667698,62230.480223174905
2023-08-02,85732.03718128504,-2799.556883094483,61132.11904103467
2023-08-03,89680.25277702727,3948.2155957422365,61188.152778087235
2023-08-04,88267.6537847894,-1412.5989922378649,60968.83031734402
2023-08-05,88424.6092283714,156.95544358198822,60901.79953446249
2023-08-06,89052.43100269933,627.8217743279383,60901.23022743447
2023-08-07,94075.00519732284,5022.574194623507,61192.13383154934
2023-08-08,87901.42441643144,-6173.580780891396,62418.70787127993
2023-08-09,87901.42441643144,0.0,61990.920740665984
2023-08-10,87901.42441643144,0.0,61714.3194397298
2023-08-11,87901.42441643144,0.0,61647.472964878914
2023-08-12,87901.42441643144,0.0,61685.74350351054
2023-08-13,87901.42441643144,0.0,61406.73391097382
2023-08-14,87901.42441643144,0.0,61669.97083182064
2023-08-15,87901.42441643144,0.0,61170.68037678132
2023-08-16,87901.42441643144,0.0,60188.08511656131
2023-08-17,87901.42441643144,0.0,55915.984699648354
2023-08-18,87901.42441643144,0.0,54626.33226036024
2023-08-19,87901.42441643144,0.0,54724.15477156289
2023-08-20,87901.42441643144,0.0,54919.97181479681
2023-08-21,87901.42441643144,0.0,54782.736055172485
2023-08-22,87901.42441643144,0.0,54588.794858117224
2023-08-23,87901.42441643144,0.0,55427.56841841756
2023-08-24,87901.42441643144,0.0,54862.910048506594
2023-08-25,87901.42441643144,0.0,54622.37168556821
2023-08-26,87901.42441643144,0.0,54540.15801669487
2023-08-27,87901.42441643144,0.0,54710.4995943585
2023-08-28,87901.42441643144,0.0,54745.0102491648
2023-08-29,87901.42441643144,0.0,58144.78075699649
2023-08-30,87901.42441643144,0.0,57242.79773365016
2023-08-31,87901.42441643144,0.0,54378.70827757674
2023-09-01,87901.42441643144,0.0,54104.527555443135
2023-09-02,87901.42441643144,0.0,54247.280268785005
2023-09-03,87901.42441643144,0.0,54458.59147379582
2023-09-04,87901.42441643144,0.0,54129.04461925401
2023-09-05,87901.42441643144,0.0,54061.03086020899
2023-09-06,87901.42441643144,0.0,54004.94387861424
2023-09-07,87901.42441643144,0.0,55026.10457031491
2023-09-08,87901.42441643144,0.0,54324.56676963888
2023-09-09,87901.42441643144,0.0,54303.64576029274
2023-09-10,87901.42441643144,0.0,54170.58764936323
2023-09-11,87901.42441643144,0.0,52766.48401877353
2023-09-12,87901.42441643144,0.0,54172.93040921953
2023-09-13,87901.42441643144,0.0,55001.21069897469
2023-09-14,87901.42441643144,0.0,55654.115753962375
2023-09-15,87901.42441643144,0.0,55798.85080256727
2023-09-16,87901.42441643144,0.0,55714.10597007296
2023-09-17,87901.42441643144,0.0,55642.61083711561
2023-09-18,87901.42441643144,0.0,56104.15091174315
2023-09-19,87901.42441643144,0.0,57062.14309773798
2023-09-20,87901.42441643144,0.0,56896.2494872141
2023-09-21,87901.42441643144,0.0,55712.74618638014
2023-09-22,87901.42441643144,0.0,55737.77521694284
2023-09-23,87901.42441643144,0.0,55737.40250514752
2023-09-24,87901.42441643144,0.0,55060.979745448494
2023-09-25,87901.42441643144,0.0,55148.329464776034
2023-09-26,87901.42441643144,0.0,54977.987887112395
2023-09-27,87901.42441643144,0.0,55262.06390262507
2023-09-28,87901.42441643144,0.0,56664.61115428925
2023-09-29,87901.42441643144,0.0,56434.30393491912
2023-09-30,87901.42441643144,0.0,56552.14639398471
2023-10-01,87901.42441643144,0.0,58682.366325071525
2023-10-02,87901.42441643144,0.0,57732.491883893475
2023-10-03,87901.42441643144,0.0,57521.09876420237
2023-10-04,87901.42441643144,0.0,58295.76999144156
2023-10-05,87901.42441643144,0.0,57491.601287829835
2023-10-06,87901.42441643144,0.0,58604.45727264744
2023-10-07,87901.42441643144,0.0,58651.09949160473
2023-10-08,87901.42441643144,0.0,58580.32520783393
2023-10-09,87901.42441643144,0.0,57843.40845674053
2023-10-10,87901.42441643144,0.0,57439.40115781486
2023-10-11,87901.42441643144,0.0,56353.777708459755
2023-10-12,87901.42441643144,0.0,56109.43031288787
2023-10-13,87901.42441643144,0.0,56330.825215042416
2023-10-14,87901.42441643144,0.0,56329.42447400946
2023-10-15,87901.42441643144,0.0,56954.22050645553
2023-10-16,87901.42441643144,0.0,59805.77292071052
2023-10-17,87828.75434530638,-72.67007112505962,59588.27306160377
2023-10-18,85957.12117591813,-1871.633169388253,59404.98077298624
2023-10-19,91498.6233048912,5541.502128973065,60225.88874151528
2023-10-20,99205.34812001932,7706.724815128124,62245.61396035854
2023-10-21,107609.34803746856,8403.99991744924,62739.3833659463
2023-10-22,107113.87525489493,-495.4727825736336,62897.67529413923
2023-10-23,113549.33252945424,6435.457274559318,69382.35675743686
2023-10-24,110915.1121377052,-2634.2203917490406,71092.03900711544
2023-10-25,116496.50305591011,5581.39091820491,72352.95987229174
2023-10-26,117349.31537297924,852.8123170691251,71627.03197555928
2023-10-27,114354.59620075408,-2994.719172225159,71109.38853640092
2023-10-28,114275.9203202672,-78.67588048687321,71486.37627803284
2023-10-29,116454.20610013332,2178.2857798661134,72427.73978392873
2023-10-30,118901.0243258181,2446.8182256847795,72352.00147053234
2023-10-31,120010.75906116368,1109.7347353455843,72698.88556715759
2023-11-01,125795.80782269462,5785.048761530939,74312.48189685565
2023-11-02,122668.46702795217,-3127.3407947424566,73266.04643055142
2023-11-03,124582.05967641973,1913.5926484675583,72834.23319340122
2023-11-04,126842.07413624915,2260.0144598294282,73567.91841035716
2023-11-05,129570.1313269743,2728.0571907251433,73499.05273863713
2023-11-06,137008.70424638293,7438.572919408631,73473.92131472407
2023-11-07,135072.32543315593,-1936.3788132269983,74325.71111772253
2023-11-08,141616.5975668106,6544.272133654682,74769.68049342782
2023-11-09,145633.61537638985,4017.017809579236,76946.06344259223
2023-11-10,155369.0073929142,9735.392016524362,78247.98260525381
2023-11-11,159663.7858095036,4294.778416589397,77879.07984256654
2023-11-12,166564.6098996244,6900.82409012079,77703.9134902338
2023-11-13,152505.56731689489,-14059.042582729511,76546.01671845859
2023-11-14,157741.9030122804,5236.3356953855255,74522.99443373365
2023-11-15,172305.52747799357,14563.624465713161,79436.1796172684
2023-11-16,163697.9839556122,-8607.54352238137,75817.12351029963
2023-11-17,161801.11283695276,-1896.8711186594446,76743.82428842355
2023-11-18,162957.3771910963,1156.2643541435536,76720.79807179396
2023-11-19,169722.56544620707,6765.188255110756,78400.18008123315
2023-11-20,161285.92626180928,-8436.63918439779,78589.771608765
2023-11-21,147891.74477508813,-13394.18148672115,75102.13122338592
2023-11-22,160546.1181695239,12654.373394435766,78496.20866093744
2023-11-23,162341.21794731187,1795.099777787982,78196.92518502889
2023-11-24,162587.96143206803,246.7434847561526,79100.02634376119
2023-11-25,165464.582171948,2876.6207398799597,79260.47262804575
2023-11-26,164297.70868395272,-1166.873487995268,78594.30968205308
2023-11-27,157429.89249328786,-6867.81619066486,78122.57942119743
2023-11-28,160920.17549940088,3490.2830061130226,79332.38552587258
2023-11-29,162341.3337149434,1421.1582155425276,79389.85686556424
2023-11-30,163365.47792597732,1024.1442110339121,79084.22500193318
2023-12-01,165605.56263332698,2240.084707349655,81130.92062926202
2023-12-02,168393.41475037718,2787.8521170502063,82782.49260474267
2023-12-03,166740.02394913833,-1653.3908012388565,83835.31741610954
2023-12-04,171098.06025207115,4358.036302932829,88032.92871850052
2023-12-05,176986.87670819223,5888.816456121072,92437.81692789803
2023-12-06,180872.44379206,3885.5670838677615,91736.98768920652
2023-12-07,184692.57103319245,3820.1272411324608,90785.40123121042
2023-12-08,200658.4898105298,15965.918777337356,92618.06199040878
2023-12-09,200700.90736520124,42.417554671439575,91694.08077967048
2023-12-10,211384.5953332987,10683.687968097453,91806.72165653764
2023-12-11,205875.9457470878,-5508.6495862109,86488.96805851723
2023-12-12,207197.11758335965,1321.171836271853,86921.77246329894
2023-12-13,215846.27399851303,8649.156415153382,89942.56470276766
2023-12-14,218865.7386617697,3019.4646632566582,90221.95110283371
2023-12-15,209156.53441315488,-9709.204248614813,87927.36527001044
2023-12-16,216511.11284487063,7354.578431715752,88578.19378785277
2023-12-17,207513.57709343976,-8997.53575143087,86742.35473905914
2023-12-18,214338.78671614424,6825.209622704482,89382.23552371004
2023-12-19,206842.87307943415,-7495.913636710087,88641.96436645875
2023-12-20,220190.2349410737,13347.36186163954,91539.45862915454
2023-12-21,239724.50235661163,19534.267415537935,91994.30627440238
2023-12-22,257950.6888803852,18226.186523773562,92264.29706063916
2023-12-23,265094.9748043708,7144.28592398559,91722.51336519924
2023-12-24,265670.37747506524,575.4026706944569,90205.47806062734
2023-12-25,270632.50115073205,4962.123675666808,91457.44565124792
2023-12-26,268983.56256878504,-1648.9385819470044,89165.95619333962
2023-12-27,278499.7004591692,9516.137890384183,91100.3549854585
2023-12-28,265461.3371909611,-13038.363268208108,89391.28709588211
2023-12-29,270943.7320763739,5482.394885412767,88283.1125350431
2023-12-30,262676.56274600263,-8267.169330371253,88403.69094443039
2023-12-31,263587.1408780214,910.5781320187962,88630.76662966308
2024-01-01,276355.4722689901,12768.331390968699,92619.5937949302
2024-01-02,267448.36290274403,-8907.109366246092,94277.57149840954
2024-01-03,256017.84321559555,-11430.51968714848,89853.30227565535
2024-01-04,269501.8028333152,13483.959617719665,92645.99489638775
2024-01-05,257037.19737293656,-12464.605460378662,92609.86233091172
2024-01-06,243653.73446048872,-13383.462912447838,92246.03827840244
2024-01-07,237233.89718642327,-6419.837274065445,92149.37076419187
2024-01-08,251092.53740193613,13858.64021551286,98497.889550177
2024-01-09,257194.01826195396,6101.480860017822,96755.7445126994
2024-01-10,267639.2570001612,10445.238738207263,97779.18652824617
2024-01-11,271621.450163433,3982.1931632717606,97235.65805011604
2024-01-12,263736.1220834148,-7885.328080018167,89863.77097179645
2024-01-13,256505.0607101471,-7231.061373267701,89841.1543285683
2024-01-14,250131.48712805455,-6373.573582092562,87647.43823305448
2024-01-15,265014.1018212831,14882.614693228563,89148.27081386495
2024-01-16,272912.8679217888,7898.766100505716,90496.602834379
2024-01-17,272912.8679217888,0.0,89632.0179583192
2024-01-18,272912.8679217888,0.0,86527.18944834066
2024-01-19,272912.8679217888,0.0,87274.45611928875
2024-01-20,272912.8679217888,0.0,87373.39267014334
2024-01-21,272912.8679217888,0.0,87122.16853716108
2024-01-22,272912.8679217888,0.0,82847.57381823329
2024-01-23,272912.8679217888,0.0,83556.75016284638
2024-01-24,272912.8679217888,0.0,84042.25847292687
2024-01-25,272912.8679217888,0.0,83741.82819149423
2024-01-26,272912.8679217888,0.0,87690.64003543957
2024-01-27,272912.8679217888,0.0,88326.42082651258
2024-01-28,272912.8679217888,0.0,88149.30490478892
2024-01-29,272912.8679217888,0.0,90776.13668086956
2024-01-30,272912.8679217888,0.0,90072.3011734114
2024-01-31,272912.8679217888,0.0,89296.39713023386
2024-02-01,272912.8679217888,0.0,90330.57816036668
2024-02-02,282940.629738936,10027.761817147199,90561.43011236071
2024-02-03,280242.8920489616,-2697.7376899744268,90155.42819097
2024-02-04,288098.8268361609,7855.934787199309,89298.44499724111
2024-02-05,304143.9784924409,16045.15165627998,89455.9013956951
2024-02-06,290225.48393006943,-13918.49456237146,90349.23832453678
2024-02-07,298636.88885373744,8411.404923668015,92936.0138219555
2024-02-08,289035.1907804938,-9601.698073243664,94998.10121771086
2024-02-09,293129.79921503406,4094.608434540278,98868.42241500205
2024-02-10,298269.3168276127,5139.517612578638,100177.12411319168
2024-02-11,301233.3804756171,2964.063648004376,101273.1097696035
2024-02-12,310176.9852137824,8943.604738165333,104763.1830209872
2024-02-13,303801.065765783,-6375.919447999389,104310.6863270637
2024-02-14,315599.5938006221,11798.52803483908,108681.3997318441
2024-02-15,313478.2630346381,-2121.330765984021,108915.97061032336
2024-02-16,305355.95609642804,-8122.306938210037,109380.77088922643
2024-02-17,305408.036405824,52.08030939596938,108338.11988115162
2024-02-18,317064.0636605401,11656.027254716086,109301.80513742662
2024-02-19,321386.7279537995,4322.664293259382,108581.68499152677
2024-02-20,323595.83817559615,2209.110221796669,109642.2097828409
2024-02-21,308690.9708249666,-14904.86735062953,108707.57966366487
2024-02-22,308647.30843864096,-43.66238632565364,107587.3390704191
2024-02-23,303636.9266882912,-5010.38175034977,106385.69985936888
2024-02-24,310794.99897720007,7158.072288908879,108145.41559576876
2024-02-25,317713.2350155433,6918.236038343224,108485.4188592496
2024-02-26,326908.4224571468,9195.187441603513,114334.34001014433
2024-02-27,325686.1557625702,-1222.266694576596,119708.92601335012
2024-02-28,343282.60106788273,17596.445305312518,131073.53120425064
2024-02-29,342961.2043176436,-321.3967502391315,128333.97663662257
2024-03-01,367961.3156207737,25000.111303130107,130938.9945333419
2024-03-02,376984.3420083165,9023.026387542777,130077.5715639413
2024-03-03,383424.9201520864,6440.578143769933,132462.9762028024
2024-03-04,409749.86689795024,26324.946745863825,143289.95896402176
2024-03-05,374137.69552414754,-35612.1713738027,133792.12380519247
2024-03-06,393703.4402496144,19565.74472546688,138627.0149373058
2024-03-07,406606.8229195686,12903.382669954211,140343.7991897655
2024-03-08,409824.4914366868,3217.6685171181452,143226.37678918045
2024-03-09,421384.951984762,11560.460548075207,143643.24059717768
2024-03-10,420861.5553247972,-523.3966599647538,144735.58924178462
2024-03-11,433256.13627616817,12394.58095137094,151244.9720769238
2024-03-12,424483.51880656474,-8772.617469603429,149897.3936714684
2024-03-13,446296.9913938581,21813.472587293363,153257.25534706266
2024-03-14,449361.5212550002,3064.529861142102,149719.78626166302
2024-03-15,454747.37539920886,5385.854144208657,145540.81054903803
2024-03-16,421372.48196758085,-33374.89343162801,136966.83372892663
2024-03-17,447436.53858769184,26064.05662011099,143416.2222522212
2024-03-18,436335.7278276089,-11100.810760082968,141650.46940388394
2024-03-19,389950.4795177459,-46385.248309862975,129832.06507564327
2024-03-20,435816.2082329785,45865.72871523257,142416.04400587687
2024-03-21,424398.4268766104,-11417.781356368097,137336.48191520455
2024-03-22,419515.3515702992,-4883.0753063111915,133745.07201283373
2024-03-23,417019.7279776295,-2495.623592669668,134339.45312448803
2024-03-24,435800.658230398,18780.930252768507,140991.12175929142
2024-03-25,450153.4690303125,14352.81079991447,146704.73624128263
2024-03-26,450438.88066620333,285.4116358908359,146765.59884873833
2024-03-27,448553.39704029047,-1885.4836259128642,145648.95430995728
2024-03-28,470702.29794961226,22148.90090932179,148353.28556506056
2024-03-29,471383.8739451817,681.5759955694666,146566.3659633363
2024-03-30,462124.80685121455,-9259.067093967169,146047.30540020892
2024-03-31,482753.97916458256,20629.172313368006,149587.78894584326
2024-04-01,456464.6005778893,-26289.37858669326,146166.50764296734
2024-04-02,418774.84506637254,-37689.75551151676,137243.33673224648
2024-04-03,426855.783657262,8080.938590889447,138362.80732749752
2024-04-04,426855.783657262,0.0,143664.1288406517
2024-04-05,420328.4334640099,-6527.3501932520885,142256.60527215988
2024-04-06,440453.6734642282,20125.240000218328,144476.23098104954
2024-04-07,471202.6840211405,30749.010556912282,145454.37417839575
2024-04-08,479952.1693697848,8749.485348644317,150212.0934902076
2024-04-09,459629.1586831027,-20323.01068668213,144985.6092289666
2024-04-10,485109.2668818628,25480.108198760077,148023.90663561336
2024-04-11,475922.7450344868,-9186.52184737596,146918.2058981191
2024-04-12,427858.2313985813,-48064.51363590552,140910.79622379877
2024-04-13,427858.2313985813,0.0,133834.63752426312
2024-04-14,427858.2313985813,0.0,137855.14928786654
2024-04-15,427858.2313985813,0.0,133005.76744880987
2024-04-16,427858.2313985813,0.0,133814.4865129117
2024-04-17,427858.2313985813,0.0,128498.19099620049
2024-04-18,427858.2313985813,0.0,133187.249422993
2024-04-19,427858.2313985813,0.0,133880.97665890335
2024-04-20,427858.2313985813,0.0,136294.37154401964
2024-04-21,427858.2313985813,0.0,136152.20042490782
2024-04-22,427858.2313985813,0.0,140159.67137140903
2024-04-23,427858.2313985813,0.0,139257.10265809862
2024-04-24,427858.2313985813,0.0,134789.67259029948
2024-04-25,427858.2313985813,0.0,135219.15945052943
2024-04-26,427858.2313985813,0.0,133695.91501319155
2024-04-27,427858.2313985813,0.0,132990.94089167734
2024-04-28,427858.2313985813,0.0,132349.44245592007
2024-04-29,427858.2313985813,0.0,133875.84060844913
2024-04-30,427858.2313985813,0.0,127156.44491598174
2024-05-01,427858.2313985813,0.0,122159.58388653048
2024-05-02,427858.2313985813,0.0,123982.77530868728
2024-05-03,427858.2313985813,0.0,131880.980590808
2024-05-04,427994.5029806206,136.27158203930594,133981.4286313433
2024-05-05,431094.56768186635,3100.0647012457484,134274.29818778514
2024-05-06,411331.7973908525,-19762.770291013876,132451.6064451781
2024-05-07,397371.1272386345,-13960.670152217965,130717.09585590356
2024-05-08,383110.63375080534,-14260.493487829168,128312.08084258097
2024-05-09,393842.18627063895,10731.55251983361,132216.7652482539
2024-05-10,373951.60229861736,-19890.583972021588,127483.41555382842
2024-05-11,373951.60229861736,0.0,127485.37331468736
2024-05-12,373951.60229861736,0.0,128858.25516488442
2024-05-13,373951.60229861736,0.0,131905.3338252583
2024-05-14,373951.60229861736,0.0,129077.1721479602
2024-05-15,373951.60229861736,0.0,138963.97916614788
2024-05-16,373951.60229861736,0.0,136791.65918512587
2024-05-17,397343.93277985975,23392.33048124239,140608.84232931276
2024-05-18,400836.9478543701,3493.01507451036,140375.92612737537
2024-05-19,400748.79256562353,-88.15528874658048,138986.7842131407
2024-05-20,429014.6216310364,28265.829065412865,149827.99555432648
2024-05-21,426109.01523744426,-2905.606393592141,147077.4152707313
2024-05-22,417944.05220232904,-8164.9630351152155,144950.63166048264
2024-05-23,413487.4695045836,-4456.582697745413,142449.36689781898
2024-05-24,410291.9587809895,-3195.5107235941105,143700.31874640394
2024-05-25,413121.7462155564,2829.7874345668824,145251.78279110184
2024-05-26,408750.96236856095,-4370.783846995444,143683.52623694442
2024-05-27,433273.1014274118,24522.139058850822,145521.47868448956
2024-05-28,429248.3911354511,-4024.710291960684,143218.25085289564
2024-05-29,425710.6016792442,-3537.7894562068977,141712.33137043915
2024-05-30,419849.0552493533,-5861.546429890906,143362.46983901472
2024-05-31,422021.3912693302,2172.3360199769377,141530.56269487503
2024-06-01,424868.4025644362,2847.011295105971,141982.51875190862
2024-06-02,418146.1548704094,-6722.247694026795,142076.1799973525
2024-06-03,415178.4376196646,-2967.717250744812,144284.71445853086
2024-06-04,430233.2213748376,15054.783755173034,147981.72057526387
2024-06-05,435265.42517190496,5032.203797067341,149061.7984007633
2024-06-06,431861.3709359395,-3404.054235965479,148378.8920941193
2024-06-07,416027.50261755986,-15833.868318379624,145412.49939383136
2024-06-08,415814.40724306135,-213.09537449851632,145335.3029991258
2024-06-09,414248.5896031611,-1565.817639900255,146052.9411302129
2024-06-10,384913.88685539446,-29334.702747766627,145768.3531479484
2024-06-11,384913.88685539446,0.0,141196.33441635463
2024-06-12,384913.88685539446,0.0,143102.8494513027
2024-06-13,384913.88685539446,0.0,139989.22330466102
2024-06-14,384913.88685539446,0.0,138426.30758765855
2024-06-15,384913.88685539446,0.0,138803.57383920343
2024-06-16,384913.88685539446,0.0,139743.13522213296
2024-06-17,384913.88685539446,0.0,139431.20411958758
2024-06-18,384913.88685539446,0.0,136601.17478757884
2024-06-19,384913.88685539446,0.0,136222.76992197792
2024-06-20,384913.88685539446,0.0,135946.71744939967
2024-06-21,384913.88685539446,0.0,134410.74347074467
2024-06-22,384913.88685539446,0.0,134738.67251035073
2024-06-23,384913.88685539446,0.0,132491.13027841816
2024-06-24,384913.88685539446,0.0,126402.69060235468
2024-06-25,384913.88685539446,0.0,129605.30885766374
2024-06-26,384913.88685539446,0.0,127522.2103464139
2024-06-27,384913.88685539446,0.0,129186.2415447667
2024-06-28,384913.88685539446,0.0,126492.28068818816
2024-06-29,384913.88685539446,0.0,127681.79652655542
2024-06-30,384913.88685539446,0.0,131437.37163969598
2024-07-01,384913.88685539446,0.0,131801.59707413867
2024-07-02,384913.88685539446,0.0,130075.8267812511
2024-07-03,384913.88685539446,0.0,126185.66584839362
2024-07-04,384913.88685539446,0.0,119483.14458006604
2024-07-05,384913.88685539446,0.0,118821.89651489076
2024-07-06,384913.88685539446,0.0,122263.44350967051
2024-07-07,384913.88685539446,0.0,117116.46563711928
2024-07-08,384913.88685539446,0.0,118911.48660072424
2024-07-09,384913.88685539446,0.0,121646.26554249144
2024-07-10,384913.88685539446,0.0,121086.92753106532
2024-07-11,384913.88685539446,0.0,120253.19172360282
2024-07-12,384913.88685539446,0.0,121416.0934823438
2024-07-13,384913.88685539446,0.0,124210.34248200172
2024-07-14,384913.88685539446,0.0,127472.9632406234
2024-07-15,384913.88685539446,0.0,136033.73541427203
2024-07-16,394025.82246204413,9111.93560664967,136509.74981290687
2024-07-17,399768.2655402822,5742.443078238051,134458.12292182457
2024-07-18,386297.5866118967,-13470.678928385489,134154.6290313491
2024-07-19,399892.99386145466,13595.40724955796,139892.25270613338
2024-07-20,405705.1689663403,5812.175104885653,140843.23299549535
2024-07-21,418207.440818671,12502.271852330712,142921.11354161068
2024-07-22,410422.9622638589,-7784.478554812144,141727.33813986834
2024-07-23,394789.7343503252,-15633.227913533687,138251.3705964306
2024-07-24,394113.2675169105,-676.4668334146845,137086.39639627832
2024-07-25,382833.70540947,-11279.562107440492,137935.88439676064
2024-07-26,396993.5228479586,14159.817438488593,142412.66912104894
2024-07-27,395214.87115651305,-1778.651691445557,142205.63795808327
2024-07-28,391696.5237115057,-3518.3474450073554,143133.6329881558
2024-07-29,386899.5103945667,-4797.013316939003,140122.41657481302
2024-07-30,389384.48490407853,2484.9745095118415,138824.57676322988
2024-07-31,379887.99064670195,-9496.494257376587,135507.58923129953
2024-08-01,368269.5972682499,-11618.393378452049,137055.71115704157
2024-08-02,342634.47078571067,-25635.126482539228,128788.36555966076
2024-08-03,342634.47078571067,0.0,127247.11627559506
2024-08-04,342634.47078571067,0.0,121872.21899660416
2024-08-05,342634.47078571067,0.0,113220.93929270278
2024-08-06,342634.47078571067,0.0,117504.84771077958
2024-08-07,342634.47078571067,0.0,115393.45586895748
2024-08-08,342634.47078571067,0.0,129407.13267163748
2024-08-09,342634.47078571067,0.0,127666.56039602144
2024-08-10,342634.47078571067,0.0,127804.33269680166
2024-08-11,342634.47078571067,0.0,123135.68740833749
2024-08-12,342634.47078571067,0.0,124467.3579828805
2024-08-13,342634.47078571067,0.0,127099.21932033096
2024-08-14,342634.47078571067,0.0,123172.98316227364
2024-08-15,342634.47078571067,0.0,120704.43512291789
2024-08-16,342634.47078571067,0.0,123501.87060363912
2024-08-17,342634.47078571067,0.0,124728.34634575337
2024-08-18,342634.47078571067,0.0,122641.79922646328
2024-08-19,342634.47078571067,0.0,124758.71211773696
2024-08-20,342634.47078571067,0.0,123750.7601682331
2024-08-21,342634.47078571067,0.0,128285.3438909342
2024-08-22,342634.47078571067,0.0,126621.82875506724
2024-08-23,342634.4707857106,-5.820766091346741e-11,134406.87709783495
2024-08-24,347877.2960954377,5242.825309727108,134584.36163561992
2024-08-25,338179.7012310804,-9697.594864357321,134908.4570681884
2024-08-26,325487.70275287837,-12691.998478202033,131861.7388324078
2024-08-27,305891.81142910256,-19595.89132377581,124781.10759132831
2024-08-28,302868.5627076794,-3023.2487214231514,123781.86317233932
2024-08-29,298762.05259995814,-4106.51010772126,124537.95205435464
2024-08-30,302636.0513722962,3873.9987723380327,123974.47735157388
2024-08-31,298615.762426795,-4020.2889455012046,123660.80965780634
2024-09-01,298615.762426795,0.0,120212.45555309448
2024-09-02,298615.762426795,0.0,123959.80643233388
2024-09-03,298615.762426795,0.0,120433.76444483471
2024-09-04,298615.762426795,0.0,121567.23425894736
2024-09-05,298615.762426795,0.0,117769.4321281172
2024-09-06,298615.762426795,0.0,113131.39016420944
2024-09-07,298615.762426795,0.0,113531.7809300003
2024-09-08,298615.762426795,0.0,115003.63209692408
2024-09-09,298615.762426795,0.0,119570.8670111889
2024-09-10,298615.762426795,0.0,120890.2585751564
